date,store_id,city,store_profile,family,onpromotion,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,day_name,month,week_of_year,quarter,day_of_month,pred_transactions,pred_sales,baseline_sales,explanation
2026-01-11,S001,Tempe,campus corridor,bakery,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,120.3739242553711,133.69712356567382,Expect below-normal bakery demand because of weekend traffic.
2026-01-11,S001,Tempe,campus corridor,beverages,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,201.29437255859375,219.86081604003905,Expect below-normal beverages demand because of weekend traffic.
2026-01-11,S001,Tempe,campus corridor,dairy,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,139.50465393066406,142.5521238708496,Expect near-normal dairy demand because of weekend traffic.
2026-01-11,S001,Tempe,campus corridor,frozen,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,102.5582046508789,107.08248420715333,Expect near-normal frozen demand because of weekend traffic.
2026-01-11,S001,Tempe,campus corridor,produce,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,201.00555419921875,214.9835046386719,Expect near-normal produce demand because of weekend traffic.
2026-01-11,S001,Tempe,campus corridor,snacks,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,174.30296325683594,191.32091232299805,Expect below-normal snacks demand because of weekend traffic.
2026-01-11,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,169.59605407714844,175.18292617797852,Expect near-normal bakery demand because of weekend traffic.
2026-01-11,S002,Phoenix,urban flagship,beverages,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,269.3671569824219,285.5860842895508,Expect near-normal beverages demand because of weekend traffic.
2026-01-11,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,182.55078125,191.55128555297853,Expect near-normal dairy demand because of weekend traffic.
2026-01-11,S002,Phoenix,urban flagship,frozen,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,138.98387145996094,141.9123486328125,Expect near-normal frozen demand because of weekend traffic.
2026-01-11,S002,Phoenix,urban flagship,produce,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,269.4907531738281,298.10313903808594,Expect below-normal produce demand because of weekend traffic.
2026-01-11,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,246.13877868652344,251.59443847656252,Expect near-normal snacks demand because of weekend traffic.
2026-01-11,S003,Mesa,family suburban,bakery,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,111.57986450195312,120.66631721496582,Expect near-normal bakery demand because of weekend traffic.
2026-01-11,S003,Mesa,family suburban,beverages,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,183.27774047851562,198.94763702392578,Expect near-normal beverages demand because of weekend traffic.
2026-01-11,S003,Mesa,family suburban,dairy,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,126.20808410644531,134.58560623168944,Expect near-normal dairy demand because of weekend traffic.
2026-01-11,S003,Mesa,family suburban,frozen,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,89.64717864990234,99.37946762084961,Expect below-normal frozen demand because of weekend traffic.
2026-01-11,S003,Mesa,family suburban,produce,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,191.38958740234375,187.71574417114257,Expect near-normal produce demand because of weekend traffic.
2026-01-11,S003,Mesa,family suburban,snacks,0,0,none,0,none,1,0,0,75.5,0.3727272727272727,6,Sunday,1,2,1,11,918.7943725585938,157.58663940429688,156.92639068603518,Expect near-normal snacks demand because of weekend traffic.
2026-01-11,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,150.7454376220703,149.29094009399415,Expect near-normal bakery demand because of weekend traffic.
2026-01-11,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,235.37069702148438,240.2105256652832,Expect near-normal beverages demand because of weekend traffic.
2026-01-11,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,165.72296142578125,186.79713104248046,Expect below-normal dairy demand because of weekend traffic.
2026-01-11,S004,Scottsdale,premium suburban,frozen,1,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,144.52845764160156,127.10986923217774,"Expect above-normal frozen demand because of promotion activity, weekend traffic."
2026-01-11,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,245.61439514160156,277.7892111206055,Expect below-normal produce demand because of weekend traffic.
2026-01-11,S004,Scottsdale,premium suburban,snacks,0,0,none,0,none,1,0,0,72.0,0.3090909090909091,6,Sunday,1,2,1,11,1098.6220703125,205.19390869140625,208.12884338378905,Expect near-normal snacks demand because of weekend traffic.
2026-01-12,S001,Tempe,campus corridor,bakery,0,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,99.42707824707031,103.65307014465333,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S001,Tempe,campus corridor,beverages,0,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,162.71212768554688,169.50280136108398,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S001,Tempe,campus corridor,dairy,1,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,138.79522705078125,122.11972816467285,Expect above-normal dairy demand because of promotion activity.
2026-01-12,S001,Tempe,campus corridor,frozen,0,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,86.72574615478516,92.78293777465821,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S001,Tempe,campus corridor,produce,0,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,175.812255859375,175.27484420776366,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S001,Tempe,campus corridor,snacks,1,0,none,0,none,0,0,0,73.7,0.34,0,Monday,1,3,1,12,846.3767700195312,171.1048583984375,152.18098205566406,Expect above-normal snacks demand because of promotion activity.
2026-01-12,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,136.70559692382812,139.1850048828125,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S002,Phoenix,urban flagship,beverages,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,215.2700958251953,247.8090785217285,Expect below-normal demand with no major external spike drivers flagged.
2026-01-12,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,154.94122314453125,163.26627548217772,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S002,Phoenix,urban flagship,frozen,1,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,132.64219665527344,120.81847373962401,Expect near-normal frozen demand because of promotion activity.
2026-01-12,S002,Phoenix,urban flagship,produce,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,224.9282989501953,252.7850570678711,Expect below-normal demand with no major external spike drivers flagged.
2026-01-12,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,0,0,0,77.2,0.4036363636363637,0,Monday,1,3,1,12,997.9325561523438,187.42904663085938,196.46814376831054,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S003,Mesa,family suburban,bakery,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,93.09300231933594,101.08223640441895,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S003,Mesa,family suburban,beverages,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,153.88870239257812,156.54535491943358,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S003,Mesa,family suburban,dairy,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,111.7149887084961,121.31144386291504,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S003,Mesa,family suburban,frozen,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,74.8398208618164,78.2683447265625,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S003,Mesa,family suburban,produce,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,162.8809814453125,178.39126052856443,Expect below-normal demand with no major external spike drivers flagged.
2026-01-12,S003,Mesa,family suburban,snacks,0,0,none,0,none,0,0,0,75.2,0.3672727272727273,0,Monday,1,3,1,12,776.3155517578125,129.2434539794922,127.22428955078125,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,121.48079681396484,123.02530212402344,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,184.6439666748047,192.6390867614746,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,136.6035614013672,138.53916885375978,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S004,Scottsdale,premium suburban,frozen,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,101.65560913085938,105.34032035827636,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,211.221923828125,214.7420864868164,Expect near-normal demand with no major external spike drivers flagged.
2026-01-12,S004,Scottsdale,premium suburban,snacks,0,0,none,0,none,0,0,0,71.7,0.3036363636363637,0,Monday,1,3,1,12,915.33349609375,163.63812255859375,184.26975128173828,Expect below-normal demand with no major external spike drivers flagged.
2026-01-13,S001,Tempe,campus corridor,bakery,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,101.77987670898438,108.22009834289551,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S001,Tempe,campus corridor,beverages,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,163.43783569335938,178.53605819702148,Expect below-normal demand with no major external spike drivers flagged.
2026-01-13,S001,Tempe,campus corridor,dairy,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,122.12471008300781,123.86348747253419,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S001,Tempe,campus corridor,frozen,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,87.75978088378906,102.80589653015136,Expect below-normal demand with no major external spike drivers flagged.
2026-01-13,S001,Tempe,campus corridor,produce,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,179.92364501953125,181.00754684448242,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S001,Tempe,campus corridor,snacks,0,0,none,0,none,0,0,0,73.4,0.3345454545454546,1,Tuesday,1,3,1,13,869.8989868164062,148.73838806152344,148.42167678833007,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,140.98623657226562,141.95540664672853,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S002,Phoenix,urban flagship,beverages,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,219.40234375,242.8268051147461,Expect below-normal demand with no major external spike drivers flagged.
2026-01-13,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,160.84104919433594,177.18709564208984,Expect below-normal demand with no major external spike drivers flagged.
2026-01-13,S002,Phoenix,urban flagship,frozen,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,117.4171371459961,127.06152229309082,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S002,Phoenix,urban flagship,produce,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,232.662353515625,255.28566940307618,Expect below-normal demand with no major external spike drivers flagged.
2026-01-13,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,0,0,0,76.9,0.3981818181818183,1,Tuesday,1,3,1,13,1023.2269897460938,198.3273468017578,203.0655502319336,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S003,Mesa,family suburban,bakery,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,92.75205993652344,93.43822479248047,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S003,Mesa,family suburban,beverages,1,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,178.09030151367188,159.2109881591797,Expect near-normal beverages demand because of promotion activity.
2026-01-13,S003,Mesa,family suburban,dairy,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,110.49671936035156,108.3899543762207,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S003,Mesa,family suburban,frozen,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,78.57964324951172,77.49914291381836,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S003,Mesa,family suburban,produce,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,168.2587890625,168.64939865112305,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S003,Mesa,family suburban,snacks,0,0,none,0,none,0,0,0,74.9,0.3618181818181819,1,Tuesday,1,3,1,13,809.308349609375,129.6614227294922,129.6419236755371,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,124.58351135253906,122.32536651611328,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,198.89430236816406,209.7091065979004,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,138.4136199951172,137.5299920654297,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S004,Scottsdale,premium suburban,frozen,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,104.02265167236328,110.62243141174316,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,219.4813232421875,228.39357009887695,Expect near-normal demand with no major external spike drivers flagged.
2026-01-13,S004,Scottsdale,premium suburban,snacks,1,0,none,0,none,0,0,0,71.4,0.2981818181818182,1,Tuesday,1,3,1,13,948.0706176757812,190.6616668701172,168.99820388793944,Expect above-normal snacks demand because of promotion activity.
2026-01-14,S001,Tempe,campus corridor,bakery,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,116.64147186279297,147.5931209564209,Expect below-normal bakery demand because of payday effect.
2026-01-14,S001,Tempe,campus corridor,beverages,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,205.1127471923828,250.99562301635743,Expect below-normal beverages demand because of payday effect.
2026-01-14,S001,Tempe,campus corridor,dairy,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,135.45960998535156,164.89669448852538,Expect below-normal dairy demand because of payday effect.
2026-01-14,S001,Tempe,campus corridor,frozen,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,102.30030059814453,117.90194641113281,Expect below-normal frozen demand because of payday effect.
2026-01-14,S001,Tempe,campus corridor,produce,0,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,202.68307495117188,249.77168762207032,Expect below-normal produce demand because of payday effect.
2026-01-14,S001,Tempe,campus corridor,snacks,1,0,none,0,none,0,1,0,73.1,0.329090909090909,2,Wednesday,1,3,1,14,969.794921875,203.09970092773438,205.98212036132813,"Expect near-normal snacks demand because of promotion activity, payday effect."
2026-01-14,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,154.7264862060547,187.49125213623046,Expect below-normal bakery demand because of payday effect.
2026-01-14,S002,Phoenix,urban flagship,beverages,1,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,299.33404541015625,341.4206484985351,"Expect below-normal beverages demand because of promotion activity, payday effect."
2026-01-14,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,180.48794555664062,205.2297183227539,Expect below-normal dairy demand because of payday effect.
2026-01-14,S002,Phoenix,urban flagship,frozen,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,133.408935546875,162.77615592956545,Expect below-normal frozen demand because of payday effect.
2026-01-14,S002,Phoenix,urban flagship,produce,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,256.1312561035156,322.14910400390625,Expect below-normal produce demand because of payday effect.
2026-01-14,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,0,1,0,76.6,0.3927272727272726,2,Wednesday,1,3,1,14,1122.099609375,226.7079315185547,270.0448188781738,Expect below-normal snacks demand because of payday effect.
2026-01-14,S003,Mesa,family suburban,bakery,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,104.38583374023438,128.95233627319337,Expect below-normal bakery demand because of payday effect.
2026-01-14,S003,Mesa,family suburban,beverages,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,168.03762817382812,208.62143310546875,Expect below-normal beverages demand because of payday effect.
2026-01-14,S003,Mesa,family suburban,dairy,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,121.94500732421875,143.8589617919922,Expect below-normal dairy demand because of payday effect.
2026-01-14,S003,Mesa,family suburban,frozen,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,87.60627746582031,107.33613792419433,Expect below-normal frozen demand because of payday effect.
2026-01-14,S003,Mesa,family suburban,produce,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,174.32713317871094,217.97436813354494,Expect below-normal produce demand because of payday effect.
2026-01-14,S003,Mesa,family suburban,snacks,0,0,none,0,none,0,1,0,74.6,0.3563636363636362,2,Wednesday,1,3,1,14,882.16796875,147.26214599609375,184.46454345703125,Expect below-normal snacks demand because of payday effect.
2026-01-14,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,0,1,0,71.1,0.2927272727272726,2,Wednesday,1,3,1,14,1050.978515625,141.76698303222656,181.15007049560546,Expect below-normal bakery demand because of payday effect.
2026-01-14,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,0,1,0,71.1,0.2927272727272726,2,Wednesday,1,3,1,14,1050.978515625,226.7919158935547,281.0590905761719,Expect below-normal beverages demand because of payday effect.
2026-01-14,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,0,1,0,71.1,0.2927272727272726,2,Wednesday,1,3,1,14,1050.978515625,154.1036834716797,182.72522918701173,Expect below-normal dairy demand because of payday effect.
2026-01-14,S004,Scottsdale,premium suburban,frozen,0,0,none,0,none,0,1,0,71.1,0.2927272727272726,2,Wednesday,1,3,1,14,1050.978515625,118.5815658569336,134.3932559967041,Expect below-normal frozen demand because of payday effect.
2026-01-14,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,0,1,0,71.1,0.2927272727272726,2,Wednesday,1,3,1,14,1050.978515625,241.13880920410156,287.1404000854492,Expect below-normal produce demand because of payday effect.
2026-01-14,S004,Scottsdale,premium suburban,snacks,0,0,none,0,none,0,1,0,71.1,0.2927272727272726,2,Wednesday,1,3,1,14,1050.978515625,197.13235473632812,246.60827545166015,Expect below-normal snacks demand because of payday effect.
