date,store_id,city,store_profile,family,onpromotion,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,day_name,month,week_of_year,quarter,day_of_month,pred_transactions,pred_sales,baseline_sales,explanation,delta_units,uplift_pct,case_pack,safety_stock_units,estimated_on_hand_units,recommended_order_units,event_or_holiday_flag,priority,action,drivers
2026-01-07,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,0,0,0,73.1,0.329090909090909,2,Wednesday,1,2,1,7,1054.93798828125,238.42160034179688,283.945,Expect below-normal demand with no major external spike drivers flagged.,-45.52339965820312,-16.032470956770894,12,28.610592041015625,312.3,0,0,Normal,Trim order,baseline demand
2026-01-07,S004,Scottsdale,premium suburban,snacks,0,0,none,0,none,0,0,0,73.1,0.329090909090909,2,Wednesday,1,2,1,7,1054.93798828125,186.27310180664065,248.0025,Expect below-normal demand with no major external spike drivers flagged.,-61.729398193359344,-24.8906354546262,18,29.803696289062504,272.8,0,0,Normal,Trim order,baseline demand
2026-01-08,S001,Tempe,campus corridor,bakery,0,0,none,0,none,0,0,0,74.8,0.3599999999999999,3,Thursday,1,2,1,8,892.6432495117188,104.6272964477539,106.25223205566404,Expect near-normal demand with no major external spike drivers flagged.,-1.6249356079101318,-1.529319033089913,8,10.462729644775392,116.9,0,0,Normal,Hold steady,baseline demand
2026-01-08,S001,Tempe,campus corridor,beverages,0,0,none,0,none,0,0,0,74.8,0.3599999999999999,3,Thursday,1,2,1,8,892.6432495117188,178.7643280029297,221.4329614257813,Expect below-normal demand with no major external spike drivers flagged.,-42.6686334228516,-19.269323387138567,24,32.17757904052734,243.6,0,0,Normal,Trim order,baseline demand
2026-01-08,S001,Tempe,campus corridor,dairy,0,0,none,0,none,0,0,0,74.8,0.3599999999999999,3,Thursday,1,2,1,8,892.6432495117188,126.44696807861328,141.25357177734375,Expect below-normal demand with no major external spike drivers flagged.,-14.80660369873047,-10.482286226411276,12,15.173636169433593,155.4,0,0,Normal,Trim order,baseline demand
2026-01-08,S001,Tempe,campus corridor,frozen,0,0,none,0,none,0,0,0,74.8,0.3599999999999999,3,Thursday,1,2,1,8,892.6432495117188,94.82838439941406,99.00554946899416,Expect near-normal demand with no major external spike drivers flagged.,-4.177165069580099,-4.219122152226702,10,12.327689971923828,108.9,0,0,Normal,Hold steady,baseline demand
2026-01-08,S001,Tempe,campus corridor,produce,0,0,none,0,none,0,0,0,74.8,0.3599999999999999,3,Thursday,1,2,1,8,892.6432495117188,189.09815979003903,212.40098144531248,Expect below-normal demand with no major external spike drivers flagged.,-23.302821655273448,-10.971145941372825,12,22.691779174804683,233.6,0,0,Normal,Trim order,baseline demand
2026-01-08,S001,Tempe,campus corridor,snacks,0,0,none,0,none,0,0,0,74.8,0.3599999999999999,3,Thursday,1,2,1,8,892.6432495117188,155.23733520507812,175.02936889648436,Expect below-normal demand with no major external spike drivers flagged.,-19.792033691406232,-11.307835831317892,18,24.8379736328125,192.5,0,0,Normal,Trim order,baseline demand
2026-01-08,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,0,0,0,78.3,0.4236363636363636,3,Thursday,1,2,1,8,1022.0899047851562,138.90243530273438,153.43399826049804,Expect below-normal demand with no major external spike drivers flagged.,-14.531562957763668,-9.470888540030215,8,13.890243530273438,168.8,0,0,Normal,Trim order,baseline demand
2026-01-08,S002,Phoenix,urban flagship,beverages,0,0,none,0,none,0,0,0,78.3,0.4236363636363636,3,Thursday,1,2,1,8,1022.0899047851562,214.94027709960935,257.15952728271486,Expect below-normal demand with no major external spike drivers flagged.,-42.219250183105515,-16.417532972321382,24,38.68924987792968,282.9,0,0,Normal,Trim order,baseline demand
2026-01-08,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,0,0,0,78.3,0.4236363636363636,3,Thursday,1,2,1,8,1022.0899047851562,166.83848571777344,192.16228546142577,Expect below-normal demand with no major external spike drivers flagged.,-25.32379974365233,-13.178340215325848,12,20.020618286132812,211.4,0,0,Normal,Trim order,baseline demand
2026-01-08,S002,Phoenix,urban flagship,frozen,0,0,none,0,none,0,0,0,78.3,0.4236363636363636,3,Thursday,1,2,1,8,1022.0899047851562,117.38211059570312,140.145684967041,Expect below-normal demand with no major external spike drivers flagged.,-22.76357437133788,-16.242793616293888,10,15.259674377441407,154.2,0,0,Normal,Trim order,baseline demand
2026-01-08,S002,Phoenix,urban flagship,produce,0,0,none,0,none,0,0,0,78.3,0.4236363636363636,3,Thursday,1,2,1,8,1022.0899047851562,225.0223693847656,262.07970764160154,Expect below-normal demand with no major external spike drivers flagged.,-37.05733825683595,-14.139720541627163,12,27.00268432617187,288.3,0,0,Normal,Trim order,baseline demand
2026-01-08,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,0,0,0,78.3,0.4236363636363636,3,Thursday,1,2,1,8,1022.0899047851562,200.5204315185547,216.91343322753903,Expect near-normal demand with no major external spike drivers flagged.,-16.393001708984343,-7.557393502590651,18,32.08326904296875,238.6,0,0,Normal,Trim order,baseline demand
2026-01-08,S003,Mesa,family suburban,bakery,0,0,none,0,none,0,0,0,76.3,0.3872727272727272,3,Thursday,1,2,1,8,848.9783325195312,102.60826873779295,96.25285308837891,Expect near-normal demand with no major external spike drivers flagged.,6.3554156494140415,6.602833521805872,8,10.260826873779296,105.9,8,0,Medium,Replenish,baseline demand
2026-01-08,S003,Mesa,family suburban,beverages,0,0,none,0,none,0,0,0,76.3,0.3872727272727272,3,Thursday,1,2,1,8,848.9783325195312,156.3357391357422,180.31670211791996,Expect below-normal demand with no major external spike drivers flagged.,-23.980962982177772,-13.29935757503771,24,28.140433044433593,198.3,0,0,Normal,Trim order,baseline demand
2026-01-08,S003,Mesa,family suburban,dairy,0,0,none,0,none,0,0,0,76.3,0.3872727272727272,3,Thursday,1,2,1,8,848.9783325195312,119.97100067138672,110.85629776000977,Expect near-normal demand with no major external spike drivers flagged.,9.114702911376952,8.222088501556456,12,14.396520080566406,121.9,24,0,Medium,Replenish,baseline demand
2026-01-08,S003,Mesa,family suburban,frozen,0,0,none,0,none,0,0,0,76.3,0.3872727272727272,3,Thursday,1,2,1,8,848.9783325195312,83.26534271240234,80.75352066040038,Expect near-normal demand with no major external spike drivers flagged.,2.5118220520019605,3.110479928875347,10,10.824494552612306,88.8,10,0,Medium,Replenish,baseline demand
2026-01-08,S003,Mesa,family suburban,produce,1,0,none,0,none,0,0,0,76.3,0.3872727272727272,3,Thursday,1,2,1,8,848.9783325195312,196.3529815673828,174.460421295166,Expect above-normal produce demand because of promotion activity.,21.892560272216826,12.54872601458256,12,23.562357788085937,191.9,36,0,Medium,Increase order,promotion
2026-01-08,S003,Mesa,family suburban,snacks,0,0,none,0,none,0,0,0,76.3,0.3872727272727272,3,Thursday,1,2,1,8,848.9783325195312,137.35720825195312,161.15054061889649,Expect below-normal demand with no major external spike drivers flagged.,-23.79333236694336,-14.764661834558785,18,21.9771533203125,177.3,0,0,Normal,Trim order,baseline demand
2026-01-08,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,0,0,0,72.8,0.3236363636363636,3,Thursday,1,2,1,8,983.4478759765624,128.7806396484375,129.12559188842772,Expect near-normal demand with no major external spike drivers flagged.,-0.34495223999022073,-0.26714475027404344,8,12.87806396484375,142.0,0,0,Normal,Hold steady,baseline demand
2026-01-08,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,0,0,0,72.8,0.3236363636363636,3,Thursday,1,2,1,8,983.4478759765624,209.5308532714844,231.6063723754883,Expect below-normal demand with no major external spike drivers flagged.,-22.075519104003888,-9.531481745335698,24,37.71555358886719,254.8,0,0,Normal,Trim order,baseline demand
2026-01-08,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,0,0,0,72.8,0.3236363636363636,3,Thursday,1,2,1,8,983.4478759765624,137.22225952148438,155.2861799621582,Expect below-normal demand with no major external spike drivers flagged.,-18.063920440673826,-11.632664571358402,12,16.466671142578125,170.8,0,0,Normal,Trim order,baseline demand
2026-01-08,S004,Scottsdale,premium suburban,frozen,0,0,none,0,none,0,0,0,72.8,0.3236363636363636,3,Thursday,1,2,1,8,983.4478759765624,106.5371551513672,111.3186654663086,Expect near-normal demand with no major external spike drivers flagged.,-4.7815103149414,-4.295335642869846,10,13.849830169677738,122.5,0,0,Normal,Hold steady,baseline demand
2026-01-08,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,0,0,0,72.8,0.3236363636363636,3,Thursday,1,2,1,8,983.4478759765624,223.20730590820312,227.7616415405273,Expect near-normal demand with no major external spike drivers flagged.,-4.554335632324182,-1.9996060800755142,12,26.784876708984374,250.5,0,0,Normal,Hold steady,baseline demand
2026-01-08,S004,Scottsdale,premium suburban,snacks,0,0,none,0,none,0,0,0,72.8,0.3236363636363636,3,Thursday,1,2,1,8,983.4478759765624,175.33489990234375,204.3568572998047,Expect below-normal demand with no major external spike drivers flagged.,-29.021957397460938,-14.201606826867499,18,28.053583984375,224.8,0,0,Normal,Trim order,baseline demand
2026-01-09,S001,Tempe,campus corridor,bakery,0,0,none,0,none,0,0,0,74.5,0.3545454545454545,4,Friday,1,2,1,9,972.5623168945312,113.62171936035156,111.1913621520996,Expect near-normal demand with no major external spike drivers flagged.,2.430357208251962,2.185742814201211,8,11.362171936035157,122.3,8,0,Medium,Replenish,baseline demand
2026-01-09,S001,Tempe,campus corridor,beverages,0,0,none,0,none,0,0,0,74.5,0.3545454545454545,4,Friday,1,2,1,9,972.5623168945312,182.9777374267578,208.3677877807617,Expect below-normal demand with no major external spike drivers flagged.,-25.390050354003876,-12.185208963641982,24,32.9359927368164,229.2,0,0,Normal,Trim order,baseline demand
2026-01-09,S001,Tempe,campus corridor,dairy,0,0,none,0,none,0,0,0,74.5,0.3545454545454545,4,Friday,1,2,1,9,972.5623168945312,132.96218872070312,140.1034342956543,Expect near-normal demand with no major external spike drivers flagged.,-7.141245574951171,-5.097123857707374,12,15.955462646484374,154.1,0,0,Normal,Hold steady,baseline demand
2026-01-09,S001,Tempe,campus corridor,frozen,0,0,none,0,none,0,0,0,74.5,0.3545454545454545,4,Friday,1,2,1,9,972.5623168945312,96.09061431884766,102.273119430542,Expect near-normal demand with no major external spike drivers flagged.,-6.18250511169434,-6.045092929714675,10,12.491779861450196,112.5,0,0,Normal,Hold steady,baseline demand
2026-01-09,S001,Tempe,campus corridor,produce,0,0,none,0,none,0,0,0,74.5,0.3545454545454545,4,Friday,1,2,1,9,972.5623168945312,189.40538024902344,205.68036178588864,Expect near-normal demand with no major external spike drivers flagged.,-16.274981536865198,-7.912754234557067,12,22.728645629882813,226.2,0,0,Normal,Trim order,baseline demand
2026-01-09,S001,Tempe,campus corridor,snacks,1,0,none,0,none,0,0,0,74.5,0.3545454545454545,4,Friday,1,2,1,9,972.5623168945312,184.2880706787109,167.19183273315429,Expect near-normal snacks demand because of promotion activity.,17.096237945556624,10.225522183755825,18,29.486091308593746,183.9,36,0,Medium,Replenish,promotion
2026-01-09,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,0,0,0,78.0,0.4181818181818181,4,Friday,1,2,1,9,1148.4951171875,149.9458770751953,156.01402236938478,Expect near-normal demand with no major external spike drivers flagged.,-6.068145294189463,-3.8894871127816257,8,14.994587707519532,171.6,0,0,Normal,Hold steady,baseline demand
2026-01-09,S002,Phoenix,urban flagship,beverages,0,0,none,0,none,0,0,0,78.0,0.4181818181818181,4,Friday,1,2,1,9,1148.4951171875,245.7374420166016,283.5740371704102,Expect below-normal demand with no major external spike drivers flagged.,-37.83659515380859,-13.342757161887558,24,44.232739562988286,311.9,0,0,Normal,Trim order,baseline demand
2026-01-09,S002,Phoenix,urban flagship,dairy,0,0,none,0,none,0,0,0,78.0,0.4181818181818181,4,Friday,1,2,1,9,1148.4951171875,175.5637969970703,179.64803192138672,Expect near-normal demand with no major external spike drivers flagged.,-4.084234924316405,-2.27346488610777,12,21.067655639648436,197.6,0,0,Normal,Hold steady,baseline demand
2026-01-09,S002,Phoenix,urban flagship,frozen,0,0,none,0,none,0,0,0,78.0,0.4181818181818181,4,Friday,1,2,1,9,1148.4951171875,126.71492004394533,144.4372334289551,Expect below-normal demand with no major external spike drivers flagged.,-17.72231338500977,-12.269906425289511,10,16.47293960571289,158.9,0,0,Normal,Trim order,baseline demand
2026-01-09,S002,Phoenix,urban flagship,produce,1,0,none,0,none,0,0,0,78.0,0.4181818181818181,4,Friday,1,2,1,9,1148.4951171875,297.7408752441406,282.2532858276367,Expect near-normal produce demand because of promotion activity.,15.487589416503909,5.487124577164957,12,35.728905029296875,310.5,24,0,Medium,Replenish,promotion
2026-01-09,S002,Phoenix,urban flagship,snacks,1,0,none,0,none,0,0,0,78.0,0.4181818181818181,4,Friday,1,2,1,9,1148.4951171875,251.56370544433597,208.5827014160156,Expect above-normal snacks demand because of promotion activity.,42.98100402832037,20.60621697606423,18,40.25019287109375,229.4,72,0,Medium,Increase order,promotion
2026-01-09,S003,Mesa,family suburban,bakery,0,0,none,0,none,0,0,0,76.0,0.3818181818181818,4,Friday,1,2,1,9,906.9500732421876,106.1691665649414,109.33223060607912,Expect near-normal demand with no major external spike drivers flagged.,-3.1630640411377158,-2.8930755584180337,8,10.61691665649414,120.3,0,0,Normal,Hold steady,baseline demand
2026-01-09,S003,Mesa,family suburban,beverages,0,0,none,0,none,0,0,0,76.0,0.3818181818181818,4,Friday,1,2,1,9,906.9500732421876,163.5054168701172,173.22029556274413,Expect near-normal demand with no major external spike drivers flagged.,-9.71487869262694,-5.6083951716316065,24,29.430975036621092,190.5,24,0,Medium,Replenish,baseline demand
2026-01-09,S003,Mesa,family suburban,dairy,0,0,none,0,none,0,0,0,76.0,0.3818181818181818,4,Friday,1,2,1,9,906.9500732421876,122.75006103515624,128.16856246948242,Expect near-normal demand with no major external spike drivers flagged.,-5.418501434326188,-4.227636894668582,12,14.730007324218748,141.0,0,0,Normal,Hold steady,baseline demand
2026-01-09,S003,Mesa,family suburban,frozen,0,0,none,0,none,0,0,0,76.0,0.3818181818181818,4,Friday,1,2,1,9,906.9500732421876,85.61946105957031,85.07419486999511,Expect near-normal demand with no major external spike drivers flagged.,0.5452661895752016,0.6409301791318063,10,11.130529937744141,93.6,10,0,Medium,Replenish,baseline demand
2026-01-09,S003,Mesa,family suburban,produce,0,0,none,0,none,0,0,0,76.0,0.3818181818181818,4,Friday,1,2,1,9,906.9500732421876,177.88546752929688,173.0704818725586,Expect near-normal demand with no major external spike drivers flagged.,4.814985656738287,2.782095250814537,12,21.346256103515625,190.4,12,0,Medium,Replenish,baseline demand
2026-01-09,S003,Mesa,family suburban,snacks,0,0,none,0,none,0,0,0,76.0,0.3818181818181818,4,Friday,1,2,1,9,906.9500732421876,144.0115966796875,148.05304916381837,Expect near-normal demand with no major external spike drivers flagged.,-4.041452484130872,-2.729732691732048,18,23.04185546875,162.9,18,0,Medium,Replenish,baseline demand
2026-01-09,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,0,0,0,72.5,0.3181818181818182,4,Friday,1,2,1,9,1057.9356689453125,138.09490966796875,137.01260833740236,Expect near-normal demand with no major external spike drivers flagged.,1.0823013305663949,0.789928272806221,8,13.809490966796876,150.7,8,0,Medium,Replenish,baseline demand
2026-01-09,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,0,0,0,72.5,0.3181818181818182,4,Friday,1,2,1,9,1057.9356689453125,213.0292205810547,220.5802885437012,Expect near-normal demand with no major external spike drivers flagged.,-7.551067962646499,-3.4232741341030963,24,38.34525970458984,242.6,24,0,Medium,Replenish,baseline demand
2026-01-09,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,0,0,0,72.5,0.3181818181818182,4,Friday,1,2,1,9,1057.9356689453125,153.72647094726562,159.0741358947754,Expect near-normal demand with no major external spike drivers flagged.,-5.34766494750977,-3.3617438293344883,12,18.447176513671874,175.0,0,0,Normal,Hold steady,baseline demand
2026-01-09,S004,Scottsdale,premium suburban,frozen,1,0,none,0,none,0,0,0,72.5,0.3181818181818182,4,Friday,1,2,1,9,1057.9356689453125,130.5735626220703,123.81734176635744,Expect near-normal frozen demand because of promotion activity.,6.7562208557128685,5.45660305683336,10,16.97456314086914,136.2,20,0,Medium,Replenish,promotion
2026-01-09,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,0,0,0,72.5,0.3181818181818182,4,Friday,1,2,1,9,1057.9356689453125,238.65170288085935,252.92376892089845,Expect near-normal demand with no major external spike drivers flagged.,-14.272066040039107,-5.642833056351725,12,28.63820434570312,278.2,0,0,Normal,Trim order,baseline demand
2026-01-09,S004,Scottsdale,premium suburban,snacks,0,0,none,0,none,0,0,0,72.5,0.3181818181818182,4,Friday,1,2,1,9,1057.9356689453125,184.3360595703125,202.49131759643555,Expect below-normal demand with no major external spike drivers flagged.,-18.15525802612305,-8.965943943486215,18,29.49376953125,222.7,0,0,Normal,Trim order,baseline demand
2026-01-10,S001,Tempe,campus corridor,bakery,0,0,none,0,none,1,0,0,74.2,0.3490909090909091,5,Saturday,1,2,1,10,1031.824462890625,126.7270278930664,128.77744056701658,Expect near-normal bakery demand because of weekend traffic.,-2.050412673950177,-1.5922141835728825,8,12.67270278930664,141.7,0,0,Normal,Hold steady,baseline demand
2026-01-10,S001,Tempe,campus corridor,beverages,1,0,none,0,none,1,0,0,74.2,0.3490909090909091,5,Saturday,1,2,1,10,1031.824462890625,242.9744110107422,207.165118560791,"Expect above-normal beverages demand because of promotion activity, weekend traffic.",35.80929244995119,17.28538698924029,24,43.73539398193359,227.9,72,0,Medium,Increase order,promotion
2026-01-10,S001,Tempe,campus corridor,dairy,0,0,none,0,none,1,0,0,74.2,0.3490909090909091,5,Saturday,1,2,1,10,1031.824462890625,141.6293182373047,136.19400390625,Expect near-normal dairy demand because of weekend traffic.,5.435314331054684,3.9908616937322123,12,16.995518188476563,149.8,12,0,Medium,Replenish,baseline demand
2026-01-10,S001,Tempe,campus corridor,frozen,0,0,none,0,none,1,0,0,74.2,0.3490909090909091,5,Saturday,1,2,1,10,1031.824462890625,107.21768188476562,112.17025077819824,Expect near-normal frozen demand because of weekend traffic.,-4.952568893432613,-4.415224945182354,10,13.938298645019533,123.4,0,0,Normal,Hold steady,baseline demand
2026-01-10,S001,Tempe,campus corridor,produce,0,0,none,0,none,1,0,0,74.2,0.3490909090909091,5,Saturday,1,2,1,10,1031.824462890625,205.2757873535156,214.54685623168945,Expect near-normal produce demand because of weekend traffic.,-9.27106887817385,-4.321232685955561,12,24.63309448242187,236.0,0,0,Normal,Hold steady,baseline demand
2026-01-10,S001,Tempe,campus corridor,snacks,0,0,none,0,none,1,0,0,74.2,0.3490909090909091,5,Saturday,1,2,1,10,1031.824462890625,187.22129821777344,200.911688079834,Expect near-normal snacks demand because of weekend traffic.,-13.690389862060556,-6.8141331113700865,18,29.95540771484375,221.0,0,0,Normal,Trim order,baseline demand
2026-01-10,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,1,0,0,77.7,0.4127272727272728,5,Saturday,1,2,1,10,1199.973388671875,173.56283569335938,168.7560429382324,Expect near-normal bakery demand because of weekend traffic.,4.806792755126963,2.848367780753387,8,17.35628356933594,185.6,8,0,Medium,Replenish,baseline demand
2026-01-10,S002,Phoenix,urban flagship,beverages,1,0,none,0,none,1,0,0,77.7,0.4127272727272728,5,Saturday,1,2,1,10,1199.973388671875,313.7037353515625,307.4374487304688,"Expect near-normal beverages demand because of promotion activity, weekend traffic.",6.266286621093684,2.038231401857408,24,56.46667236328125,338.2,48,0,Medium,Replenish,promotion
2026-01-10,S002,Phoenix,urban flagship,dairy,1,0,none,0,none,1,0,0,77.7,0.4127272727272728,5,Saturday,1,2,1,10,1199.973388671875,224.89779663085935,193.2788571166992,"Expect above-normal dairy demand because of promotion activity, weekend traffic.",31.618939514160132,16.359233485672483,12,26.98773559570312,212.6,48,0,Medium,Increase order,promotion
2026-01-10,S002,Phoenix,urban flagship,frozen,0,0,none,0,none,1,0,0,77.7,0.4127272727272728,5,Saturday,1,2,1,10,1199.973388671875,142.40878295898438,148.36725341796875,Expect near-normal frozen demand because of weekend traffic.,-5.9584704589843795,-4.016028012730436,10,18.51314178466797,163.2,0,0,Normal,Hold steady,baseline demand
2026-01-10,S002,Phoenix,urban flagship,produce,0,0,none,0,none,1,0,0,77.7,0.4127272727272728,5,Saturday,1,2,1,10,1199.973388671875,273.1496887207031,283.12138702392576,Expect near-normal produce demand because of weekend traffic.,-9.971698303222638,-3.5220575909300553,12,32.777962646484376,311.4,0,0,Normal,Hold steady,baseline demand
2026-01-10,S002,Phoenix,urban flagship,snacks,0,0,none,0,none,1,0,0,77.7,0.4127272727272728,5,Saturday,1,2,1,10,1199.973388671875,246.2310028076172,246.1314082336426,Expect near-normal snacks demand because of weekend traffic.,0.09959457397459914,0.04046398413324725,18,39.39696044921875,270.7,18,0,Medium,Replenish,baseline demand
2026-01-10,S003,Mesa,family suburban,bakery,0,0,none,0,none,1,0,0,75.7,0.3763636363636364,5,Saturday,1,2,1,10,960.1968383789062,115.90801239013672,128.32554832458496,Expect below-normal bakery demand because of weekend traffic.,-12.417535934448239,-9.676589032013707,8,11.590801239013672,141.2,0,0,Normal,Trim order,baseline demand
2026-01-10,S003,Mesa,family suburban,beverages,1,0,none,0,none,1,0,0,75.7,0.3763636363636364,5,Saturday,1,2,1,10,960.1968383789062,223.12716674804688,218.51951782226564,"Expect near-normal beverages demand because of promotion activity, weekend traffic.",4.607648925781234,2.108575458934015,24,40.16289001464843,240.4,24,0,Medium,Replenish,promotion
2026-01-10,S003,Mesa,family suburban,dairy,0,0,none,0,none,1,0,0,75.7,0.3763636363636364,5,Saturday,1,2,1,10,960.1968383789062,130.1971435546875,132.82659744262696,Expect near-normal dairy demand because of weekend traffic.,-2.629453887939462,-1.9796139768431746,12,15.6236572265625,146.1,0,0,Normal,Hold steady,baseline demand
2026-01-10,S003,Mesa,family suburban,frozen,0,0,none,0,none,1,0,0,75.7,0.3763636363636364,5,Saturday,1,2,1,10,960.1968383789062,93.18502044677734,107.77535957336426,Expect below-normal frozen demand because of weekend traffic.,-14.590339126586912,-13.537731800982817,10,12.114052658081055,118.6,0,0,Normal,Trim order,baseline demand
2026-01-10,S003,Mesa,family suburban,produce,0,0,none,0,none,1,0,0,75.7,0.3763636363636364,5,Saturday,1,2,1,10,960.1968383789062,196.56919860839844,248.8507228088379,Expect below-normal produce demand because of weekend traffic.,-52.28152420043946,-21.00919121725882,12,23.58830383300781,273.7,0,0,Normal,Trim order,baseline demand
2026-01-10,S003,Mesa,family suburban,snacks,0,0,none,0,none,1,0,0,75.7,0.3763636363636364,5,Saturday,1,2,1,10,960.1968383789062,162.09219360351562,186.55814056396488,Expect below-normal snacks demand because of weekend traffic.,-24.46594696044926,-13.1143818685632,18,25.9347509765625,205.2,0,0,Normal,Trim order,baseline demand
2026-01-10,S004,Scottsdale,premium suburban,bakery,0,0,none,0,none,1,0,0,72.2,0.3127272727272728,5,Saturday,1,2,1,10,1145.589111328125,155.70616149902344,185.2644497680664,Expect below-normal bakery demand because of weekend traffic.,-29.558288269042976,-15.95464661787362,8,15.570616149902344,203.8,0,0,Normal,Trim order,baseline demand
2026-01-10,S004,Scottsdale,premium suburban,beverages,0,0,none,0,none,1,0,0,72.2,0.3127272727272728,5,Saturday,1,2,1,10,1145.589111328125,245.39051818847656,273.6709812927246,Expect below-normal beverages demand because of weekend traffic.,-28.280463104248042,-10.333745642545356,24,44.17029327392578,301.0,0,0,Normal,Trim order,baseline demand
2026-01-10,S004,Scottsdale,premium suburban,dairy,0,0,none,0,none,1,0,0,72.2,0.3127272727272728,5,Saturday,1,2,1,10,1145.589111328125,171.69454956054688,182.50077499389647,Expect near-normal dairy demand because of weekend traffic.,-10.806225433349596,-5.921194270934464,12,20.603345947265623,200.8,0,0,Normal,Hold steady,baseline demand
2026-01-10,S004,Scottsdale,premium suburban,frozen,0,0,none,0,none,1,0,0,72.2,0.3127272727272728,5,Saturday,1,2,1,10,1145.589111328125,126.06141662597656,133.747041015625,Expect near-normal frozen demand because of weekend traffic.,-7.685624389648439,-5.746388354678116,10,16.387984161376952,147.1,0,0,Normal,Hold steady,baseline demand
2026-01-10,S004,Scottsdale,premium suburban,produce,0,0,none,0,none,1,0,0,72.2,0.3127272727272728,5,Saturday,1,2,1,10,1145.589111328125,262.6598205566406,287.82799743652345,Expect below-normal produce demand because of weekend traffic.,-25.16817687988282,-8.744172597536597,12,31.519178466796873,316.6,0,0,Normal,Trim order,baseline demand
2026-01-10,S004,Scottsdale,premium suburban,snacks,0,0,none,0,none,1,0,0,72.2,0.3127272727272728,5,Saturday,1,2,1,10,1145.589111328125,218.0341644287109,241.40228149414065,Expect below-normal snacks demand because of weekend traffic.,-23.368117065429743,-9.680155846413133,18,34.88546630859375,265.5,0,0,Normal,Trim order,baseline demand
2026-01-11,S001,Tempe,campus corridor,bakery,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,120.3739242553711,133.69712356567382,Expect below-normal bakery demand because of weekend traffic.,-13.323199310302726,-9.965210136894376,8,12.03739242553711,147.1,0,0,Normal,Trim order,baseline demand
2026-01-11,S001,Tempe,campus corridor,beverages,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,201.29437255859372,219.86081604003903,Expect below-normal beverages demand because of weekend traffic.,-18.566443481445305,-8.444635026763548,24,36.23298706054687,241.8,0,0,Normal,Trim order,baseline demand
2026-01-11,S001,Tempe,campus corridor,dairy,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,139.50465393066406,142.5521238708496,Expect near-normal dairy demand because of weekend traffic.,-3.0474699401855503,-2.1377934312269655,12,16.740558471679687,156.8,0,0,Normal,Hold steady,baseline demand
2026-01-11,S001,Tempe,campus corridor,frozen,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,102.5582046508789,107.08248420715331,Expect near-normal frozen demand because of weekend traffic.,-4.524279556274408,-4.2250416487556395,10,13.332566604614259,117.8,0,0,Normal,Hold steady,baseline demand
2026-01-11,S001,Tempe,campus corridor,produce,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,201.00555419921875,214.9835046386719,Expect near-normal produce demand because of weekend traffic.,-13.977950439453139,-6.5018711379490375,12,24.12066650390625,236.5,0,0,Normal,Trim order,baseline demand
2026-01-11,S001,Tempe,campus corridor,snacks,0,0,none,0,none,1,0,0,74.0,0.3454545454545454,6,Sunday,1,2,1,11,997.7230834960938,174.30296325683594,191.32091232299803,Expect below-normal snacks demand because of weekend traffic.,-17.01794906616209,-8.894975912215749,18,27.88847412109375,210.5,0,0,Normal,Trim order,baseline demand
2026-01-11,S002,Phoenix,urban flagship,bakery,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,169.59605407714844,175.18292617797852,Expect near-normal bakery demand because of weekend traffic.,-5.586872100830078,-3.1891647335277695,8,16.959605407714843,192.7,0,0,Normal,Hold steady,baseline demand
2026-01-11,S002,Phoenix,urban flagship,beverages,0,0,none,0,none,1,0,0,77.5,0.4090909090909091,6,Sunday,1,2,1,11,1170.9521484375,269.3671569824219,285.5860842895508,Expect near-normal beverages demand because of weekend traffic.,-16.218927307128922,-5.679172830663847,24,48.486088256835934,314.1,24,0,Medium,Replenish,baseline demand
