date,store_id,city,store_profile,transactions,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,month,day_name,week_of_year,quarter,day_of_month
2025-08-29,S002,Phoenix,urban flagship,1172.0,0,none,0,none,0,0,0,100.7,0.8309090909090909,4,8,Friday,35,3,29
2025-08-30,S002,Phoenix,urban flagship,1316.0,0,none,0,none,1,0,0,100.8,0.8327272727272726,5,8,Saturday,35,3,30
2025-08-31,S002,Phoenix,urban flagship,1153.0,0,none,0,none,1,0,0,100.9,0.8345454545454547,6,8,Sunday,35,3,31
2025-09-01,S002,Phoenix,urban flagship,1191.0,1,labor_day,0,none,0,1,0,101.0,0.8363636363636363,0,9,Monday,36,3,1
2025-09-02,S002,Phoenix,urban flagship,1098.0,0,none,0,none,0,1,0,101.1,0.838181818181818,1,9,Tuesday,36,3,2
2025-09-03,S002,Phoenix,urban flagship,1080.0,0,none,0,none,0,0,0,101.2,0.8400000000000001,2,9,Wednesday,36,3,3
2025-09-04,S002,Phoenix,urban flagship,1079.0,0,none,0,none,0,0,0,101.3,0.8418181818181818,3,9,Thursday,36,3,4
2025-09-05,S002,Phoenix,urban flagship,1116.0,0,none,0,none,0,0,0,101.4,0.8436363636363637,4,9,Friday,36,3,5
2025-09-06,S002,Phoenix,urban flagship,1304.0,0,none,0,none,1,0,0,101.5,0.8454545454545455,5,9,Saturday,36,3,6
2025-09-07,S002,Phoenix,urban flagship,1173.0,0,none,0,none,1,0,0,101.5,0.8454545454545455,6,9,Sunday,36,3,7
2025-09-08,S002,Phoenix,urban flagship,966.0,0,none,0,none,0,0,0,101.6,0.8472727272727272,0,9,Monday,37,3,8
2025-09-09,S002,Phoenix,urban flagship,1054.0,0,none,0,none,0,0,0,101.7,0.8490909090909091,1,9,Tuesday,37,3,9
2025-09-10,S002,Phoenix,urban flagship,1062.0,0,none,0,none,0,0,0,101.7,0.8490909090909091,2,9,Wednesday,37,3,10
2025-09-11,S002,Phoenix,urban flagship,1089.0,0,none,0,none,0,0,0,101.8,0.8509090909090908,3,9,Thursday,37,3,11
2025-09-12,S002,Phoenix,urban flagship,1170.0,0,none,0,none,0,0,0,101.8,0.8509090909090908,4,9,Friday,37,3,12
2025-09-13,S002,Phoenix,urban flagship,1182.0,0,none,0,none,1,0,0,101.9,0.8527272727272728,5,9,Saturday,37,3,13
2025-09-14,S002,Phoenix,urban flagship,1244.0,0,none,0,none,1,1,0,101.9,0.8527272727272728,6,9,Sunday,37,3,14
2025-09-15,S002,Phoenix,urban flagship,1116.0,0,none,0,none,0,1,0,101.9,0.8527272727272728,0,9,Monday,38,3,15
2025-09-16,S002,Phoenix,urban flagship,1101.0,0,none,0,none,0,1,0,102.0,0.8545454545454545,1,9,Tuesday,38,3,16
2025-09-17,S002,Phoenix,urban flagship,1054.0,0,none,0,none,0,0,0,102.0,0.8545454545454545,2,9,Wednesday,38,3,17
2025-09-18,S002,Phoenix,urban flagship,1081.0,0,none,0,none,0,0,0,102.0,0.8545454545454545,3,9,Thursday,38,3,18
2025-09-19,S002,Phoenix,urban flagship,1138.0,0,none,0,none,0,0,0,102.0,0.8545454545454545,4,9,Friday,38,3,19
2025-09-20,S002,Phoenix,urban flagship,1218.0,0,none,0,none,1,0,0,102.0,0.8545454545454545,5,9,Saturday,38,3,20
2025-09-21,S002,Phoenix,urban flagship,1150.0,0,none,0,none,1,0,0,102.0,0.8545454545454545,6,9,Sunday,38,3,21
2025-09-22,S002,Phoenix,urban flagship,1023.0,0,none,0,none,0,0,0,102.0,0.8545454545454545,0,9,Monday,39,3,22
2025-09-23,S002,Phoenix,urban flagship,966.0,0,none,0,none,0,0,0,102.0,0.8545454545454545,1,9,Tuesday,39,3,23
2025-09-24,S002,Phoenix,urban flagship,1096.0,0,none,0,none,0,0,0,102.0,0.8545454545454545,2,9,Wednesday,39,3,24
2025-09-25,S002,Phoenix,urban flagship,1086.0,0,none,0,none,0,0,0,101.9,0.8527272727272728,3,9,Thursday,39,3,25
2025-09-26,S002,Phoenix,urban flagship,1166.0,0,none,0,none,0,0,0,101.9,0.8527272727272728,4,9,Friday,39,3,26
2025-09-27,S002,Phoenix,urban flagship,1189.0,0,none,0,none,1,0,0,101.9,0.8527272727272728,5,9,Saturday,39,3,27
2025-09-28,S002,Phoenix,urban flagship,1209.0,0,none,0,none,1,0,0,101.8,0.8509090909090908,6,9,Sunday,39,3,28
2025-09-29,S002,Phoenix,urban flagship,1035.0,0,none,0,none,0,0,0,101.8,0.8509090909090908,0,9,Monday,40,3,29
2025-09-30,S002,Phoenix,urban flagship,1058.0,0,none,0,none,0,0,0,101.8,0.8509090909090908,1,9,Tuesday,40,3,30
2025-10-01,S002,Phoenix,urban flagship,1081.0,0,none,0,none,0,1,0,101.7,0.8490909090909091,2,10,Wednesday,40,4,1
2025-10-02,S002,Phoenix,urban flagship,1194.0,0,none,0,none,0,1,0,101.6,0.8472727272727272,3,10,Thursday,40,4,2
2025-10-03,S002,Phoenix,urban flagship,1167.0,0,none,0,none,0,0,0,101.6,0.8472727272727272,4,10,Friday,40,4,3
2025-10-04,S002,Phoenix,urban flagship,1174.0,0,none,0,none,1,0,0,101.5,0.8454545454545455,5,10,Saturday,40,4,4
2025-10-05,S002,Phoenix,urban flagship,1164.0,0,none,0,none,1,0,0,101.4,0.8436363636363637,6,10,Sunday,40,4,5
2025-10-06,S002,Phoenix,urban flagship,1006.0,0,none,0,none,0,0,0,101.3,0.8418181818181818,0,10,Monday,41,4,6
2025-10-07,S002,Phoenix,urban flagship,1045.0,0,none,0,none,0,0,0,101.3,0.8418181818181818,1,10,Tuesday,41,4,7
2025-10-08,S002,Phoenix,urban flagship,1075.0,0,none,0,none,0,0,0,101.2,0.8400000000000001,2,10,Wednesday,41,4,8
2025-10-09,S002,Phoenix,urban flagship,1111.0,0,none,0,none,0,0,0,101.1,0.838181818181818,3,10,Thursday,41,4,9
2025-10-10,S002,Phoenix,urban flagship,1204.0,0,none,0,none,0,0,0,101.0,0.8363636363636363,4,10,Friday,41,4,10
2025-10-11,S002,Phoenix,urban flagship,1480.0,0,none,1,state_fair,1,0,0,100.9,0.8345454545454547,5,10,Saturday,41,4,11
2025-10-12,S002,Phoenix,urban flagship,1068.0,0,none,0,none,1,0,0,100.8,0.8327272727272726,6,10,Sunday,41,4,12
2025-10-13,S002,Phoenix,urban flagship,984.0,0,none,0,none,0,0,0,100.6,0.829090909090909,0,10,Monday,42,4,13
2025-10-14,S002,Phoenix,urban flagship,1082.0,0,none,0,none,0,1,0,100.5,0.8272727272727273,1,10,Tuesday,42,4,14
2025-10-15,S002,Phoenix,urban flagship,1074.0,0,none,0,none,0,1,0,100.4,0.8254545454545456,2,10,Wednesday,42,4,15
2025-10-16,S002,Phoenix,urban flagship,1171.0,0,none,0,none,0,1,0,100.3,0.8236363636363636,3,10,Thursday,42,4,16
2025-10-17,S002,Phoenix,urban flagship,1197.0,0,none,0,none,0,0,0,100.1,0.82,4,10,Friday,42,4,17
2025-10-18,S002,Phoenix,urban flagship,1402.0,0,none,1,state_fair,1,0,0,100.0,0.8181818181818182,5,10,Saturday,42,4,18
2025-10-19,S002,Phoenix,urban flagship,1177.0,0,none,0,none,1,0,0,99.9,0.8163636363636365,6,10,Sunday,42,4,19
2025-10-20,S002,Phoenix,urban flagship,964.0,0,none,0,none,0,0,0,99.7,0.8127272727272727,0,10,Monday,43,4,20
2025-10-21,S002,Phoenix,urban flagship,1004.0,0,none,0,none,0,0,0,99.5,0.8090909090909091,1,10,Tuesday,43,4,21
2025-10-22,S002,Phoenix,urban flagship,1120.0,0,none,0,none,0,0,0,99.4,0.8072727272727274,2,10,Wednesday,43,4,22
2025-10-23,S002,Phoenix,urban flagship,1084.0,0,none,0,none,0,0,0,99.2,0.8036363636363637,3,10,Thursday,43,4,23
2025-10-24,S002,Phoenix,urban flagship,1171.0,0,none,0,none,0,0,0,99.1,0.8018181818181818,4,10,Friday,43,4,24
2025-10-25,S002,Phoenix,urban flagship,1167.0,0,none,0,none,1,0,0,98.9,0.7981818181818183,5,10,Saturday,43,4,25
2025-10-26,S002,Phoenix,urban flagship,1230.0,0,none,0,none,1,0,0,98.7,0.7945454545454546,6,10,Sunday,43,4,26
2025-10-27,S002,Phoenix,urban flagship,1016.0,0,none,0,none,0,0,0,98.5,0.7909090909090909,0,10,Monday,44,4,27
2025-10-28,S002,Phoenix,urban flagship,1022.0,0,none,0,none,0,0,0,98.3,0.7872727272727272,1,10,Tuesday,44,4,28
2025-10-29,S002,Phoenix,urban flagship,1090.0,0,none,0,none,0,0,0,98.2,0.7854545454545455,2,10,Wednesday,44,4,29
2025-10-30,S002,Phoenix,urban flagship,1055.0,0,none,0,none,0,0,0,98.0,0.7818181818181819,3,10,Thursday,44,4,30
2025-10-31,S002,Phoenix,urban flagship,1382.0,1,halloween,0,none,0,0,0,97.8,0.7781818181818181,4,10,Friday,44,4,31
2025-11-01,S002,Phoenix,urban flagship,1295.0,0,none,0,none,1,1,0,97.6,0.7745454545454544,5,11,Saturday,44,4,1
2025-11-02,S002,Phoenix,urban flagship,1231.0,0,none,0,none,1,1,0,97.4,0.770909090909091,6,11,Sunday,44,4,2
2025-11-03,S002,Phoenix,urban flagship,980.0,0,none,0,none,0,0,0,97.2,0.7672727272727273,0,11,Monday,45,4,3
2025-11-04,S002,Phoenix,urban flagship,1009.0,0,none,0,none,0,0,0,96.9,0.761818181818182,1,11,Tuesday,45,4,4
2025-11-05,S002,Phoenix,urban flagship,1095.0,0,none,0,none,0,0,0,96.7,0.7581818181818182,2,11,Wednesday,45,4,5
2025-11-06,S002,Phoenix,urban flagship,1112.0,0,none,0,none,0,0,0,96.5,0.7545454545454545,3,11,Thursday,45,4,6
2025-11-07,S002,Phoenix,urban flagship,1318.0,0,none,1,downtown_concert_series,0,0,0,96.3,0.7509090909090909,4,11,Friday,45,4,7
2025-11-08,S002,Phoenix,urban flagship,1232.0,0,none,0,none,1,0,0,96.0,0.7454545454545455,5,11,Saturday,45,4,8
2025-11-09,S002,Phoenix,urban flagship,1186.0,0,none,0,none,1,0,0,95.8,0.7418181818181818,6,11,Sunday,45,4,9
2025-11-10,S002,Phoenix,urban flagship,983.0,0,none,0,none,0,0,0,95.6,0.738181818181818,0,11,Monday,46,4,10
2025-11-11,S002,Phoenix,urban flagship,1105.0,0,none,0,none,0,0,0,95.3,0.7327272727272727,1,11,Tuesday,46,4,11
2025-11-12,S002,Phoenix,urban flagship,1019.0,0,none,0,none,0,0,0,95.1,0.729090909090909,2,11,Wednesday,46,4,12
2025-11-13,S002,Phoenix,urban flagship,1147.0,0,none,0,none,0,0,0,94.9,0.7254545454545456,3,11,Thursday,46,4,13
2025-11-14,S002,Phoenix,urban flagship,1274.0,0,none,0,none,0,1,0,94.6,0.7199999999999999,4,11,Friday,46,4,14
2025-11-15,S002,Phoenix,urban flagship,1278.0,0,none,0,none,1,1,0,94.4,0.7163636363636364,5,11,Saturday,46,4,15
2025-11-16,S002,Phoenix,urban flagship,1315.0,0,none,0,none,1,1,0,94.1,0.7109090909090908,6,11,Sunday,46,4,16
2025-11-17,S002,Phoenix,urban flagship,1031.0,0,none,0,none,0,0,0,93.8,0.7054545454545454,0,11,Monday,47,4,17
2025-11-18,S002,Phoenix,urban flagship,1063.0,0,none,0,none,0,0,0,93.6,0.7018181818181817,1,11,Tuesday,47,4,18
2025-11-19,S002,Phoenix,urban flagship,1074.0,0,none,0,none,0,0,0,93.3,0.6963636363636363,2,11,Wednesday,47,4,19
2025-11-20,S002,Phoenix,urban flagship,1098.0,0,none,0,none,0,0,0,93.1,0.6927272727272726,3,11,Thursday,47,4,20
2025-11-21,S002,Phoenix,urban flagship,1152.0,0,none,0,none,0,0,0,92.8,0.6872727272727273,4,11,Friday,47,4,21
2025-11-22,S002,Phoenix,urban flagship,1247.0,0,none,0,none,1,0,0,92.5,0.6818181818181818,5,11,Saturday,47,4,22
2025-11-23,S002,Phoenix,urban flagship,1217.0,0,none,0,none,1,0,0,92.2,0.6763636363636364,6,11,Sunday,47,4,23
2025-11-24,S002,Phoenix,urban flagship,1004.0,0,none,0,none,0,0,0,92.0,0.6727272727272727,0,11,Monday,48,4,24
2025-11-25,S002,Phoenix,urban flagship,999.0,0,none,0,none,0,0,0,91.7,0.6672727272727274,1,11,Tuesday,48,4,25
2025-11-26,S002,Phoenix,urban flagship,1101.0,0,none,0,none,0,0,0,91.4,0.661818181818182,2,11,Wednesday,48,4,26
2025-11-27,S002,Phoenix,urban flagship,1314.0,1,thanksgiving,0,none,0,0,0,91.1,0.6563636363636363,3,11,Thursday,48,4,27
2025-11-28,S002,Phoenix,urban flagship,1367.0,1,black_friday,0,none,0,0,0,90.8,0.6509090909090909,4,11,Friday,48,4,28
2025-11-29,S002,Phoenix,urban flagship,1260.0,0,none,0,none,1,0,0,90.5,0.6454545454545455,5,11,Saturday,48,4,29
2025-11-30,S002,Phoenix,urban flagship,1161.0,0,none,0,none,1,0,0,90.3,0.6418181818181817,6,11,Sunday,48,4,30
2025-12-01,S002,Phoenix,urban flagship,1027.0,0,none,0,none,0,1,0,90.0,0.6363636363636364,0,12,Monday,49,4,1
2025-12-02,S002,Phoenix,urban flagship,1063.0,0,none,0,none,0,1,0,89.7,0.630909090909091,1,12,Tuesday,49,4,2
2025-12-03,S002,Phoenix,urban flagship,1019.0,0,none,0,none,0,0,0,89.4,0.6254545454545456,2,12,Wednesday,49,4,3
2025-12-04,S002,Phoenix,urban flagship,1114.0,0,none,0,none,0,0,0,89.1,0.6199999999999999,3,12,Thursday,49,4,4
2025-12-05,S002,Phoenix,urban flagship,1157.0,0,none,0,none,0,0,0,88.8,0.6145454545454545,4,12,Friday,49,4,5
2025-12-06,S002,Phoenix,urban flagship,1344.0,0,none,1,holiday_market,1,0,0,88.5,0.6090909090909091,5,12,Saturday,49,4,6
2025-12-07,S002,Phoenix,urban flagship,1071.0,0,none,0,none,1,0,0,88.2,0.6036363636363636,6,12,Sunday,49,4,7
2025-12-08,S002,Phoenix,urban flagship,957.0,0,none,0,none,0,0,0,87.9,0.5981818181818183,0,12,Monday,50,4,8
2025-12-09,S002,Phoenix,urban flagship,1070.0,0,none,0,none,0,0,0,87.6,0.5927272727272727,1,12,Tuesday,50,4,9
2025-12-10,S002,Phoenix,urban flagship,1052.0,0,none,0,none,0,0,0,87.3,0.5872727272727272,2,12,Wednesday,50,4,10
2025-12-11,S002,Phoenix,urban flagship,1119.0,0,none,0,none,0,0,0,87.0,0.5818181818181818,3,12,Thursday,50,4,11
2025-12-12,S002,Phoenix,urban flagship,1114.0,0,none,0,none,0,0,0,86.7,0.5763636363636364,4,12,Friday,50,4,12
2025-12-13,S002,Phoenix,urban flagship,1285.0,0,none,0,none,1,0,0,86.4,0.570909090909091,5,12,Saturday,50,4,13
2025-12-14,S002,Phoenix,urban flagship,1237.0,0,none,0,none,1,1,0,86.0,0.5636363636363636,6,12,Sunday,50,4,14
2025-12-15,S002,Phoenix,urban flagship,1070.0,0,none,0,none,0,1,0,85.7,0.5581818181818182,0,12,Monday,51,4,15
2025-12-16,S002,Phoenix,urban flagship,1173.0,0,none,0,none,0,1,0,85.4,0.5527272727272728,1,12,Tuesday,51,4,16
2025-12-17,S002,Phoenix,urban flagship,1127.0,0,none,0,none,0,0,0,85.1,0.5472727272727271,2,12,Wednesday,51,4,17
2025-12-18,S002,Phoenix,urban flagship,1097.0,0,none,0,none,0,0,0,84.8,0.5418181818181818,3,12,Thursday,51,4,18
2025-12-19,S002,Phoenix,urban flagship,1142.0,0,none,0,none,0,0,0,84.5,0.5363636363636364,4,12,Friday,51,4,19
2025-12-20,S002,Phoenix,urban flagship,1226.0,0,none,0,none,1,0,0,84.2,0.530909090909091,5,12,Saturday,51,4,20
2025-12-21,S002,Phoenix,urban flagship,1190.0,0,none,0,none,1,0,0,83.9,0.5254545454545455,6,12,Sunday,51,4,21
2025-12-22,S002,Phoenix,urban flagship,997.0,0,none,0,none,0,0,0,83.6,0.5199999999999999,0,12,Monday,52,4,22
2025-12-23,S002,Phoenix,urban flagship,1020.0,0,none,0,none,0,0,0,83.3,0.5145454545454545,1,12,Tuesday,52,4,23
2025-12-24,S002,Phoenix,urban flagship,1298.0,1,christmas_eve,0,none,0,0,0,83.0,0.509090909090909,2,12,Wednesday,52,4,24
2025-12-25,S002,Phoenix,urban flagship,839.0,1,christmas_day,0,none,0,0,0,82.6,0.5018181818181817,3,12,Thursday,52,4,25
2025-12-26,S002,Phoenix,urban flagship,1240.0,0,none,0,none,0,0,0,82.3,0.4963636363636363,4,12,Friday,52,4,26
2025-12-27,S002,Phoenix,urban flagship,1241.0,0,none,0,none,1,0,0,82.0,0.4909090909090909,5,12,Saturday,52,4,27
2025-12-28,S002,Phoenix,urban flagship,1234.0,0,none,0,none,1,0,0,81.7,0.4854545454545455,6,12,Sunday,52,4,28
2025-12-29,S002,Phoenix,urban flagship,1013.0,0,none,0,none,0,0,0,81.4,0.4800000000000001,0,12,Monday,1,4,29
2025-12-30,S002,Phoenix,urban flagship,1066.0,0,none,0,none,0,0,0,81.1,0.47454545454545444,1,12,Tuesday,1,4,30
2025-12-31,S002,Phoenix,urban flagship,1225.0,1,new_years_eve,0,none,0,0,0,80.8,0.46909090909090906,2,12,Wednesday,1,4,31
2024-01-01,S003,Mesa,family suburban,660.0,1,new_years_day,0,none,0,1,0,78.4,0.4254545454545456,0,1,Monday,1,1,1
2024-01-02,S003,Mesa,family suburban,821.0,0,none,0,none,0,1,0,78.1,0.4199999999999999,1,1,Tuesday,1,1,2
2024-01-03,S003,Mesa,family suburban,825.0,0,none,0,none,0,0,0,77.8,0.4145454545454545,2,1,Wednesday,1,1,3
2024-01-04,S003,Mesa,family suburban,818.0,0,none,0,none,0,0,0,77.5,0.4090909090909091,3,1,Thursday,1,1,4
2024-01-05,S003,Mesa,family suburban,814.0,0,none,0,none,0,0,0,77.2,0.4036363636363637,4,1,Friday,1,1,5
2024-01-06,S003,Mesa,family suburban,867.0,0,none,0,none,1,0,0,76.9,0.3981818181818183,5,1,Saturday,1,1,6
2024-01-07,S003,Mesa,family suburban,818.0,0,none,0,none,1,0,0,76.6,0.39272727272727265,6,1,Sunday,1,1,7
2024-01-08,S003,Mesa,family suburban,680.0,0,none,0,none,0,0,0,76.3,0.3872727272727272,0,1,Monday,2,1,8
2024-01-09,S003,Mesa,family suburban,765.0,0,none,0,none,0,0,0,76.0,0.38181818181818183,1,1,Tuesday,2,1,9
2024-01-10,S003,Mesa,family suburban,830.0,0,none,0,none,0,0,0,75.7,0.3763636363636364,2,1,Wednesday,2,1,10
2024-01-11,S003,Mesa,family suburban,817.0,0,none,0,none,0,0,0,75.5,0.37272727272727274,3,1,Thursday,2,1,11
2024-01-12,S003,Mesa,family suburban,783.0,0,none,0,none,0,0,0,75.2,0.3672727272727273,4,1,Friday,2,1,12
2024-01-13,S003,Mesa,family suburban,906.0,0,none,0,none,1,0,0,74.9,0.3618181818181819,5,1,Saturday,2,1,13
2024-01-14,S003,Mesa,family suburban,911.0,0,none,0,none,1,1,0,74.6,0.35636363636363627,6,1,Sunday,2,1,14
2024-01-15,S003,Mesa,family suburban,851.0,0,none,0,none,0,1,0,74.3,0.35090909090909084,0,1,Monday,3,1,15
2024-01-16,S003,Mesa,family suburban,760.0,0,none,0,none,0,1,0,74.0,0.34545454545454546,1,1,Tuesday,3,1,16
2024-01-17,S003,Mesa,family suburban,781.0,0,none,0,none,0,0,0,73.8,0.34181818181818174,2,1,Wednesday,3,1,17
2024-01-18,S003,Mesa,family suburban,873.0,0,none,0,none,0,0,0,73.5,0.33636363636363636,3,1,Thursday,3,1,18
2024-01-19,S003,Mesa,family suburban,872.0,0,none,0,none,0,0,0,73.2,0.330909090909091,4,1,Friday,3,1,19
2024-01-20,S003,Mesa,family suburban,931.0,0,none,0,none,1,0,0,72.9,0.32545454545454555,5,1,Saturday,3,1,20
2024-01-21,S003,Mesa,family suburban,869.0,0,none,0,none,1,0,0,72.7,0.3218181818181819,6,1,Sunday,3,1,21
2024-01-22,S003,Mesa,family suburban,749.0,0,none,0,none,0,0,0,72.4,0.31636363636363646,0,1,Monday,4,1,22
2024-01-23,S003,Mesa,family suburban,788.0,0,none,0,none,0,0,0,72.2,0.3127272727272728,1,1,Tuesday,4,1,23
2024-01-24,S003,Mesa,family suburban,768.0,0,none,0,none,0,0,0,71.9,0.30727272727272736,2,1,Wednesday,4,1,24
2024-01-25,S003,Mesa,family suburban,847.0,0,none,0,none,0,0,0,71.6,0.3018181818181817,3,1,Thursday,4,1,25
2024-01-26,S003,Mesa,family suburban,813.0,0,none,0,none,0,0,0,71.4,0.29818181818181827,4,1,Friday,4,1,26
2024-01-27,S003,Mesa,family suburban,924.0,0,none,0,none,1,0,0,71.1,0.2927272727272726,5,1,Saturday,4,1,27
2024-01-28,S003,Mesa,family suburban,872.0,0,none,0,none,1,0,0,70.9,0.2890909090909092,6,1,Sunday,4,1,28
2024-01-29,S003,Mesa,family suburban,719.0,0,none,0,none,0,0,0,70.7,0.2854545454545455,0,1,Monday,5,1,29
2024-01-30,S003,Mesa,family suburban,762.0,0,none,0,none,0,0,0,70.4,0.2800000000000001,1,1,Tuesday,5,1,30
2024-01-31,S003,Mesa,family suburban,774.0,0,none,0,none,0,0,0,70.2,0.2763636363636364,2,1,Wednesday,5,1,31
2024-02-01,S003,Mesa,family suburban,833.0,0,none,0,none,0,1,0,70.0,0.2727272727272727,3,2,Thursday,5,1,1
2024-02-02,S003,Mesa,family suburban,898.0,0,none,0,none,0,1,0,69.7,0.26727272727272733,4,2,Friday,5,1,2
2024-02-03,S003,Mesa,family suburban,878.0,0,none,0,none,1,0,0,69.5,0.2636363636363636,5,2,Saturday,5,1,3
2024-02-04,S003,Mesa,family suburban,877.0,0,none,0,none,1,0,0,69.3,0.25999999999999995,6,2,Sunday,5,1,4
2024-02-05,S003,Mesa,family suburban,702.0,0,none,0,none,0,0,0,69.1,0.25636363636363624,0,2,Monday,6,1,5
2024-02-06,S003,Mesa,family suburban,787.0,0,none,0,none,0,0,0,68.8,0.25090909090909086,1,2,Tuesday,6,1,6
2024-02-07,S003,Mesa,family suburban,757.0,0,none,0,none,0,0,0,68.6,0.24727272727272717,2,2,Wednesday,6,1,7
2024-02-08,S003,Mesa,family suburban,801.0,0,none,0,none,0,0,0,68.4,0.24363636363636373,3,2,Thursday,6,1,8
2024-02-09,S003,Mesa,family suburban,839.0,0,none,0,none,0,0,0,68.2,0.24000000000000005,4,2,Friday,6,1,9
2024-02-10,S003,Mesa,family suburban,958.0,0,none,0,none,1,0,0,68.0,0.23636363636363636,5,2,Saturday,6,1,10
2024-02-11,S003,Mesa,family suburban,1017.0,1,super_bowl,0,none,1,0,0,67.8,0.23272727272727267,6,2,Sunday,6,1,11
2024-02-12,S003,Mesa,family suburban,733.0,0,none,0,none,0,0,0,67.7,0.23090909090909095,0,2,Monday,7,1,12
2024-02-13,S003,Mesa,family suburban,780.0,0,none,0,none,0,0,0,67.5,0.22727272727272727,1,2,Tuesday,7,1,13
2024-02-14,S003,Mesa,family suburban,775.0,0,none,0,none,0,1,0,67.3,0.22363636363636358,2,2,Wednesday,7,1,14
2024-02-15,S003,Mesa,family suburban,868.0,0,none,0,none,0,1,0,67.1,0.2199999999999999,3,2,Thursday,7,1,15
2024-02-16,S003,Mesa,family suburban,976.0,0,none,0,none,0,1,0,66.9,0.21636363636363648,4,2,Friday,7,1,16
2024-02-17,S003,Mesa,family suburban,920.0,0,none,0,none,1,0,0,66.8,0.21454545454545448,5,2,Saturday,7,1,17
2024-02-18,S003,Mesa,family suburban,870.0,0,none,0,none,1,0,0,66.6,0.2109090909090908,6,2,Sunday,7,1,18
2024-02-19,S003,Mesa,family suburban,758.0,0,none,0,none,0,0,0,66.5,0.20909090909090908,0,2,Monday,8,1,19
2024-02-20,S003,Mesa,family suburban,794.0,0,none,0,none,0,0,0,66.3,0.2054545454545454,1,2,Tuesday,8,1,20
2024-02-21,S003,Mesa,family suburban,731.0,0,none,0,none,0,0,0,66.1,0.2018181818181817,2,2,Wednesday,8,1,21
2024-02-22,S003,Mesa,family suburban,765.0,0,none,0,none,0,0,0,66.0,0.2,3,2,Thursday,8,1,22
2024-02-23,S003,Mesa,family suburban,867.0,0,none,0,none,0,0,0,65.9,0.1981818181818183,4,2,Friday,8,1,23
2024-02-24,S003,Mesa,family suburban,893.0,0,none,0,none,1,0,0,65.7,0.1945454545454546,5,2,Saturday,8,1,24
2024-02-25,S003,Mesa,family suburban,911.0,0,none,0,none,1,0,0,65.6,0.19272727272727264,6,2,Sunday,8,1,25
2024-02-26,S003,Mesa,family suburban,731.0,0,none,0,none,0,0,0,65.5,0.19090909090909092,0,2,Monday,9,1,26
2024-02-27,S003,Mesa,family suburban,702.0,0,none,0,none,0,0,0,65.4,0.1890909090909092,1,2,Tuesday,9,1,27
2024-02-28,S003,Mesa,family suburban,755.0,0,none,0,none,0,0,0,65.2,0.1854545454545455,2,2,Wednesday,9,1,28
2024-02-29,S003,Mesa,family suburban,731.0,0,none,0,none,0,0,0,65.1,0.18363636363636354,3,2,Thursday,9,1,29
2024-03-01,S003,Mesa,family suburban,905.0,0,none,0,none,0,1,0,65.0,0.18181818181818182,4,3,Friday,9,1,1
2024-03-02,S003,Mesa,family suburban,966.0,0,none,0,none,1,1,0,64.9,0.1800000000000001,5,3,Saturday,9,1,2
2024-03-03,S003,Mesa,family suburban,855.0,0,none,0,none,1,0,0,64.8,0.17818181818181814,6,3,Sunday,9,1,3
2024-03-04,S003,Mesa,family suburban,777.0,0,none,0,none,0,0,0,64.7,0.17636363636363642,0,3,Monday,10,1,4
2024-03-05,S003,Mesa,family suburban,805.0,0,none,0,none,0,0,0,64.7,0.17636363636363642,1,3,Tuesday,10,1,5
2024-03-06,S003,Mesa,family suburban,792.0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,3,Wednesday,10,1,6
2024-03-07,S003,Mesa,family suburban,752.0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,3,Thursday,10,1,7
2024-03-08,S003,Mesa,family suburban,882.0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,3,Friday,10,1,8
2024-03-09,S003,Mesa,family suburban,1073.0,0,none,1,spring_training,1,0,0,64.4,0.170909090909091,5,3,Saturday,10,1,9
2024-03-10,S003,Mesa,family suburban,880.0,0,none,0,none,1,0,0,64.3,0.16909090909090904,6,3,Sunday,10,1,10
2024-03-11,S003,Mesa,family suburban,774.0,0,none,0,none,0,0,0,64.2,0.16727272727272732,0,3,Monday,11,1,11
2024-03-12,S003,Mesa,family suburban,728.0,0,none,0,none,0,0,0,64.2,0.16727272727272732,1,3,Tuesday,11,1,12
2024-03-13,S003,Mesa,family suburban,864.0,0,none,0,none,0,0,0,64.2,0.16727272727272732,2,3,Wednesday,11,1,13
2024-03-14,S003,Mesa,family suburban,840.0,0,none,0,none,0,1,0,64.1,0.16545454545454535,3,3,Thursday,11,1,14
2024-03-15,S003,Mesa,family suburban,938.0,0,none,0,none,0,1,0,64.1,0.16545454545454535,4,3,Friday,11,1,15
2024-03-16,S003,Mesa,family suburban,918.0,0,none,0,none,1,1,0,64.1,0.16545454545454535,5,3,Saturday,11,1,16
2024-03-17,S003,Mesa,family suburban,840.0,0,none,0,none,1,0,0,64.0,0.16363636363636364,6,3,Sunday,11,1,17
2024-03-18,S003,Mesa,family suburban,792.0,0,none,0,none,0,0,0,64.0,0.16363636363636364,0,3,Monday,12,1,18
2024-03-19,S003,Mesa,family suburban,758.0,0,none,0,none,0,0,0,64.0,0.16363636363636364,1,3,Tuesday,12,1,19
