date,store_id,city,store_profile,family,unit_sales,transactions,onpromotion,holiday_flag,holiday_name,local_event_flag,local_event_name,weekend_flag,payday_flag,heatwave_flag,avg_temp_f,temp_index,day_of_week,day_name,month,week_of_year,quarter,day_of_month
2024-02-14,S003,Mesa,family suburban,produce,172.52,775.0,0,0,none,0,none,0,1,0,67.3,0.22363636363636358,2,Wednesday,2,7,1,14
2024-02-14,S003,Mesa,family suburban,beverages,170.88,775.0,1,0,none,0,none,0,1,0,67.3,0.22363636363636358,2,Wednesday,2,7,1,14
2024-02-14,S003,Mesa,family suburban,snacks,148.03,775.0,1,0,none,0,none,0,1,0,67.3,0.22363636363636358,2,Wednesday,2,7,1,14
2024-02-14,S003,Mesa,family suburban,dairy,108.65,775.0,0,0,none,0,none,0,1,0,67.3,0.22363636363636358,2,Wednesday,2,7,1,14
2024-02-14,S003,Mesa,family suburban,bakery,93.93,775.0,0,0,none,0,none,0,1,0,67.3,0.22363636363636358,2,Wednesday,2,7,1,14
2024-02-14,S003,Mesa,family suburban,frozen,79.12,775.0,0,0,none,0,none,0,1,0,67.3,0.22363636363636358,2,Wednesday,2,7,1,14
2024-02-15,S003,Mesa,family suburban,produce,200.39,868.0,1,0,none,0,none,0,1,0,67.1,0.2199999999999999,3,Thursday,2,7,1,15
2024-02-15,S003,Mesa,family suburban,beverages,156.47,868.0,0,0,none,0,none,0,1,0,67.1,0.2199999999999999,3,Thursday,2,7,1,15
2024-02-15,S003,Mesa,family suburban,snacks,127.67,868.0,0,0,none,0,none,0,1,0,67.1,0.2199999999999999,3,Thursday,2,7,1,15
2024-02-15,S003,Mesa,family suburban,dairy,139.39,868.0,0,0,none,0,none,0,1,0,67.1,0.2199999999999999,3,Thursday,2,7,1,15
2024-02-15,S003,Mesa,family suburban,bakery,93.89,868.0,0,0,none,0,none,0,1,0,67.1,0.2199999999999999,3,Thursday,2,7,1,15
2024-02-15,S003,Mesa,family suburban,frozen,69.55,868.0,0,0,none,0,none,0,1,0,67.1,0.2199999999999999,3,Thursday,2,7,1,15
2024-02-16,S003,Mesa,family suburban,produce,191.63,976.0,0,0,none,0,none,0,1,0,66.9,0.21636363636363648,4,Friday,2,7,1,16
2024-02-16,S003,Mesa,family suburban,beverages,161.84,976.0,0,0,none,0,none,0,1,0,66.9,0.21636363636363648,4,Friday,2,7,1,16
2024-02-16,S003,Mesa,family suburban,snacks,157.71,976.0,0,0,none,0,none,0,1,0,66.9,0.21636363636363648,4,Friday,2,7,1,16
2024-02-16,S003,Mesa,family suburban,dairy,120.51,976.0,0,0,none,0,none,0,1,0,66.9,0.21636363636363648,4,Friday,2,7,1,16
2024-02-16,S003,Mesa,family suburban,bakery,148.25,976.0,1,0,none,0,none,0,1,0,66.9,0.21636363636363648,4,Friday,2,7,1,16
2024-02-16,S003,Mesa,family suburban,frozen,106.32,976.0,0,0,none,0,none,0,1,0,66.9,0.21636363636363648,4,Friday,2,7,1,16
2024-02-17,S003,Mesa,family suburban,produce,177.63,920.0,0,0,none,0,none,1,0,0,66.8,0.21454545454545448,5,Saturday,2,7,1,17
2024-02-17,S003,Mesa,family suburban,beverages,177.46,920.0,0,0,none,0,none,1,0,0,66.8,0.21454545454545448,5,Saturday,2,7,1,17
2024-02-17,S003,Mesa,family suburban,snacks,156.77,920.0,0,0,none,0,none,1,0,0,66.8,0.21454545454545448,5,Saturday,2,7,1,17
2024-02-17,S003,Mesa,family suburban,dairy,115.56,920.0,0,0,none,0,none,1,0,0,66.8,0.21454545454545448,5,Saturday,2,7,1,17
2024-02-17,S003,Mesa,family suburban,bakery,116.8,920.0,0,0,none,0,none,1,0,0,66.8,0.21454545454545448,5,Saturday,2,7,1,17
2024-02-17,S003,Mesa,family suburban,frozen,90.59,920.0,0,0,none,0,none,1,0,0,66.8,0.21454545454545448,5,Saturday,2,7,1,17
2024-02-18,S003,Mesa,family suburban,produce,176.64,870.0,0,0,none,0,none,1,0,0,66.6,0.2109090909090908,6,Sunday,2,7,1,18
2024-02-18,S003,Mesa,family suburban,beverages,172.74,870.0,0,0,none,0,none,1,0,0,66.6,0.2109090909090908,6,Sunday,2,7,1,18
2024-02-18,S003,Mesa,family suburban,snacks,147.5,870.0,0,0,none,0,none,1,0,0,66.6,0.2109090909090908,6,Sunday,2,7,1,18
2024-02-18,S003,Mesa,family suburban,dairy,110.19,870.0,0,0,none,0,none,1,0,0,66.6,0.2109090909090908,6,Sunday,2,7,1,18
2024-02-18,S003,Mesa,family suburban,bakery,111.33,870.0,0,0,none,0,none,1,0,0,66.6,0.2109090909090908,6,Sunday,2,7,1,18
2024-02-18,S003,Mesa,family suburban,frozen,94.38,870.0,0,0,none,0,none,1,0,0,66.6,0.2109090909090908,6,Sunday,2,7,1,18
2024-02-19,S003,Mesa,family suburban,produce,162.14,758.0,0,0,none,0,none,0,0,0,66.5,0.20909090909090908,0,Monday,2,8,1,19
2024-02-19,S003,Mesa,family suburban,beverages,146.01,758.0,0,0,none,0,none,0,0,0,66.5,0.20909090909090908,0,Monday,2,8,1,19
2024-02-19,S003,Mesa,family suburban,snacks,124.33,758.0,0,0,none,0,none,0,0,0,66.5,0.20909090909090908,0,Monday,2,8,1,19
2024-02-19,S003,Mesa,family suburban,dairy,88.55,758.0,0,0,none,0,none,0,0,0,66.5,0.20909090909090908,0,Monday,2,8,1,19
2024-02-19,S003,Mesa,family suburban,bakery,111.13,758.0,0,0,none,0,none,0,0,0,66.5,0.20909090909090908,0,Monday,2,8,1,19
2024-02-19,S003,Mesa,family suburban,frozen,82.41,758.0,0,0,none,0,none,0,0,0,66.5,0.20909090909090908,0,Monday,2,8,1,19
2024-02-20,S003,Mesa,family suburban,produce,179.26,794.0,1,0,none,0,none,0,0,0,66.3,0.2054545454545454,1,Tuesday,2,8,1,20
2024-02-20,S003,Mesa,family suburban,beverages,151.1,794.0,0,0,none,0,none,0,0,0,66.3,0.2054545454545454,1,Tuesday,2,8,1,20
2024-02-20,S003,Mesa,family suburban,snacks,132.23,794.0,1,0,none,0,none,0,0,0,66.3,0.2054545454545454,1,Tuesday,2,8,1,20
2024-02-20,S003,Mesa,family suburban,dairy,115.01,794.0,0,0,none,0,none,0,0,0,66.3,0.2054545454545454,1,Tuesday,2,8,1,20
2024-02-20,S003,Mesa,family suburban,bakery,87.96,794.0,0,0,none,0,none,0,0,0,66.3,0.2054545454545454,1,Tuesday,2,8,1,20
2024-02-20,S003,Mesa,family suburban,frozen,66.42,794.0,0,0,none,0,none,0,0,0,66.3,0.2054545454545454,1,Tuesday,2,8,1,20
2024-02-21,S003,Mesa,family suburban,produce,137.09,731.0,0,0,none,0,none,0,0,0,66.1,0.2018181818181817,2,Wednesday,2,8,1,21
2024-02-21,S003,Mesa,family suburban,beverages,139.17,731.0,0,0,none,0,none,0,0,0,66.1,0.2018181818181817,2,Wednesday,2,8,1,21
2024-02-21,S003,Mesa,family suburban,snacks,124.14,731.0,0,0,none,0,none,0,0,0,66.1,0.2018181818181817,2,Wednesday,2,8,1,21
2024-02-21,S003,Mesa,family suburban,dairy,94.03,731.0,0,0,none,0,none,0,0,0,66.1,0.2018181818181817,2,Wednesday,2,8,1,21
2024-02-21,S003,Mesa,family suburban,bakery,83.95,731.0,0,0,none,0,none,0,0,0,66.1,0.2018181818181817,2,Wednesday,2,8,1,21
2024-02-21,S003,Mesa,family suburban,frozen,76.71,731.0,0,0,none,0,none,0,0,0,66.1,0.2018181818181817,2,Wednesday,2,8,1,21
2024-02-22,S003,Mesa,family suburban,produce,147.66,765.0,0,0,none,0,none,0,0,0,66.0,0.2,3,Thursday,2,8,1,22
2024-02-22,S003,Mesa,family suburban,beverages,160.45,765.0,0,0,none,0,none,0,0,0,66.0,0.2,3,Thursday,2,8,1,22
2024-02-22,S003,Mesa,family suburban,snacks,125.98,765.0,0,0,none,0,none,0,0,0,66.0,0.2,3,Thursday,2,8,1,22
2024-02-22,S003,Mesa,family suburban,dairy,105.21,765.0,0,0,none,0,none,0,0,0,66.0,0.2,3,Thursday,2,8,1,22
2024-02-22,S003,Mesa,family suburban,bakery,99.94,765.0,0,0,none,0,none,0,0,0,66.0,0.2,3,Thursday,2,8,1,22
2024-02-22,S003,Mesa,family suburban,frozen,80.64,765.0,0,0,none,0,none,0,0,0,66.0,0.2,3,Thursday,2,8,1,22
2024-02-23,S003,Mesa,family suburban,produce,169.52,867.0,0,0,none,0,none,0,0,0,65.9,0.1981818181818183,4,Friday,2,8,1,23
2024-02-23,S003,Mesa,family suburban,beverages,153.48,867.0,0,0,none,0,none,0,0,0,65.9,0.1981818181818183,4,Friday,2,8,1,23
2024-02-23,S003,Mesa,family suburban,snacks,138.85,867.0,0,0,none,0,none,0,0,0,65.9,0.1981818181818183,4,Friday,2,8,1,23
2024-02-23,S003,Mesa,family suburban,dairy,107.82,867.0,0,0,none,0,none,0,0,0,65.9,0.1981818181818183,4,Friday,2,8,1,23
2024-02-23,S003,Mesa,family suburban,bakery,76.95,867.0,0,0,none,0,none,0,0,0,65.9,0.1981818181818183,4,Friday,2,8,1,23
2024-02-23,S003,Mesa,family suburban,frozen,92.64,867.0,0,0,none,0,none,0,0,0,65.9,0.1981818181818183,4,Friday,2,8,1,23
2024-02-24,S003,Mesa,family suburban,produce,177.82,893.0,0,0,none,0,none,1,0,0,65.7,0.1945454545454546,5,Saturday,2,8,1,24
2024-02-24,S003,Mesa,family suburban,beverages,192.4,893.0,1,0,none,0,none,1,0,0,65.7,0.1945454545454546,5,Saturday,2,8,1,24
2024-02-24,S003,Mesa,family suburban,snacks,141.77,893.0,0,0,none,0,none,1,0,0,65.7,0.1945454545454546,5,Saturday,2,8,1,24
2024-02-24,S003,Mesa,family suburban,dairy,110.76,893.0,0,0,none,0,none,1,0,0,65.7,0.1945454545454546,5,Saturday,2,8,1,24
2024-02-24,S003,Mesa,family suburban,bakery,109.9,893.0,0,0,none,0,none,1,0,0,65.7,0.1945454545454546,5,Saturday,2,8,1,24
2024-02-24,S003,Mesa,family suburban,frozen,88.09,893.0,0,0,none,0,none,1,0,0,65.7,0.1945454545454546,5,Saturday,2,8,1,24
2024-02-25,S003,Mesa,family suburban,produce,192.02,911.0,0,0,none,0,none,1,0,0,65.6,0.19272727272727264,6,Sunday,2,8,1,25
2024-02-25,S003,Mesa,family suburban,beverages,177.59,911.0,0,0,none,0,none,1,0,0,65.6,0.19272727272727264,6,Sunday,2,8,1,25
2024-02-25,S003,Mesa,family suburban,snacks,161.32,911.0,0,0,none,0,none,1,0,0,65.6,0.19272727272727264,6,Sunday,2,8,1,25
2024-02-25,S003,Mesa,family suburban,dairy,133.52,911.0,0,0,none,0,none,1,0,0,65.6,0.19272727272727264,6,Sunday,2,8,1,25
2024-02-25,S003,Mesa,family suburban,bakery,111.77,911.0,0,0,none,0,none,1,0,0,65.6,0.19272727272727264,6,Sunday,2,8,1,25
2024-02-25,S003,Mesa,family suburban,frozen,104.89,911.0,0,0,none,0,none,1,0,0,65.6,0.19272727272727264,6,Sunday,2,8,1,25
2024-02-26,S003,Mesa,family suburban,produce,142.16,731.0,0,0,none,0,none,0,0,0,65.5,0.19090909090909092,0,Monday,2,9,1,26
2024-02-26,S003,Mesa,family suburban,beverages,145.83,731.0,0,0,none,0,none,0,0,0,65.5,0.19090909090909092,0,Monday,2,9,1,26
2024-02-26,S003,Mesa,family suburban,snacks,97.73,731.0,0,0,none,0,none,0,0,0,65.5,0.19090909090909092,0,Monday,2,9,1,26
2024-02-26,S003,Mesa,family suburban,dairy,84.44,731.0,0,0,none,0,none,0,0,0,65.5,0.19090909090909092,0,Monday,2,9,1,26
2024-02-26,S003,Mesa,family suburban,bakery,75.0,731.0,0,0,none,0,none,0,0,0,65.5,0.19090909090909092,0,Monday,2,9,1,26
2024-02-26,S003,Mesa,family suburban,frozen,72.53,731.0,0,0,none,0,none,0,0,0,65.5,0.19090909090909092,0,Monday,2,9,1,26
2024-02-27,S003,Mesa,family suburban,produce,123.77,702.0,0,0,none,0,none,0,0,0,65.4,0.1890909090909092,1,Tuesday,2,9,1,27
2024-02-27,S003,Mesa,family suburban,beverages,152.05,702.0,1,0,none,0,none,0,0,0,65.4,0.1890909090909092,1,Tuesday,2,9,1,27
2024-02-27,S003,Mesa,family suburban,snacks,130.7,702.0,1,0,none,0,none,0,0,0,65.4,0.1890909090909092,1,Tuesday,2,9,1,27
2024-02-27,S003,Mesa,family suburban,dairy,123.71,702.0,0,0,none,0,none,0,0,0,65.4,0.1890909090909092,1,Tuesday,2,9,1,27
2024-02-27,S003,Mesa,family suburban,bakery,70.66,702.0,0,0,none,0,none,0,0,0,65.4,0.1890909090909092,1,Tuesday,2,9,1,27
2024-02-27,S003,Mesa,family suburban,frozen,73.26,702.0,0,0,none,0,none,0,0,0,65.4,0.1890909090909092,1,Tuesday,2,9,1,27
2024-02-28,S003,Mesa,family suburban,produce,159.37,755.0,0,0,none,0,none,0,0,0,65.2,0.1854545454545455,2,Wednesday,2,9,1,28
2024-02-28,S003,Mesa,family suburban,beverages,116.44,755.0,0,0,none,0,none,0,0,0,65.2,0.1854545454545455,2,Wednesday,2,9,1,28
2024-02-28,S003,Mesa,family suburban,snacks,136.66,755.0,0,0,none,0,none,0,0,0,65.2,0.1854545454545455,2,Wednesday,2,9,1,28
2024-02-28,S003,Mesa,family suburban,dairy,113.38,755.0,0,0,none,0,none,0,0,0,65.2,0.1854545454545455,2,Wednesday,2,9,1,28
2024-02-28,S003,Mesa,family suburban,bakery,100.4,755.0,0,0,none,0,none,0,0,0,65.2,0.1854545454545455,2,Wednesday,2,9,1,28
2024-02-28,S003,Mesa,family suburban,frozen,77.59,755.0,0,0,none,0,none,0,0,0,65.2,0.1854545454545455,2,Wednesday,2,9,1,28
2024-02-29,S003,Mesa,family suburban,produce,141.02,731.0,0,0,none,0,none,0,0,0,65.1,0.18363636363636354,3,Thursday,2,9,1,29
2024-02-29,S003,Mesa,family suburban,beverages,140.16,731.0,1,0,none,0,none,0,0,0,65.1,0.18363636363636354,3,Thursday,2,9,1,29
2024-02-29,S003,Mesa,family suburban,snacks,89.61,731.0,0,0,none,0,none,0,0,0,65.1,0.18363636363636354,3,Thursday,2,9,1,29
2024-02-29,S003,Mesa,family suburban,dairy,112.53,731.0,0,0,none,0,none,0,0,0,65.1,0.18363636363636354,3,Thursday,2,9,1,29
2024-02-29,S003,Mesa,family suburban,bakery,82.27,731.0,0,0,none,0,none,0,0,0,65.1,0.18363636363636354,3,Thursday,2,9,1,29
2024-02-29,S003,Mesa,family suburban,frozen,53.18,731.0,0,0,none,0,none,0,0,0,65.1,0.18363636363636354,3,Thursday,2,9,1,29
2024-03-01,S003,Mesa,family suburban,produce,170.96,905.0,0,0,none,0,none,0,1,0,65.0,0.18181818181818182,4,Friday,3,9,1,1
2024-03-01,S003,Mesa,family suburban,beverages,165.48,905.0,0,0,none,0,none,0,1,0,65.0,0.18181818181818182,4,Friday,3,9,1,1
2024-03-01,S003,Mesa,family suburban,snacks,159.29,905.0,0,0,none,0,none,0,1,0,65.0,0.18181818181818182,4,Friday,3,9,1,1
2024-03-01,S003,Mesa,family suburban,dairy,119.3,905.0,0,0,none,0,none,0,1,0,65.0,0.18181818181818182,4,Friday,3,9,1,1
2024-03-01,S003,Mesa,family suburban,bakery,102.88,905.0,0,0,none,0,none,0,1,0,65.0,0.18181818181818182,4,Friday,3,9,1,1
2024-03-01,S003,Mesa,family suburban,frozen,88.18,905.0,0,0,none,0,none,0,1,0,65.0,0.18181818181818182,4,Friday,3,9,1,1
2024-03-02,S003,Mesa,family suburban,produce,202.92,966.0,0,0,none,0,none,1,1,0,64.9,0.1800000000000001,5,Saturday,3,9,1,2
2024-03-02,S003,Mesa,family suburban,beverages,217.56,966.0,1,0,none,0,none,1,1,0,64.9,0.1800000000000001,5,Saturday,3,9,1,2
2024-03-02,S003,Mesa,family suburban,snacks,204.79,966.0,1,0,none,0,none,1,1,0,64.9,0.1800000000000001,5,Saturday,3,9,1,2
2024-03-02,S003,Mesa,family suburban,dairy,126.54,966.0,0,0,none,0,none,1,1,0,64.9,0.1800000000000001,5,Saturday,3,9,1,2
2024-03-02,S003,Mesa,family suburban,bakery,132.57,966.0,0,0,none,0,none,1,1,0,64.9,0.1800000000000001,5,Saturday,3,9,1,2
2024-03-02,S003,Mesa,family suburban,frozen,113.89,966.0,0,0,none,0,none,1,1,0,64.9,0.1800000000000001,5,Saturday,3,9,1,2
2024-03-03,S003,Mesa,family suburban,produce,174.1,855.0,0,0,none,0,none,1,0,0,64.8,0.17818181818181814,6,Sunday,3,9,1,3
2024-03-03,S003,Mesa,family suburban,beverages,168.45,855.0,0,0,none,0,none,1,0,0,64.8,0.17818181818181814,6,Sunday,3,9,1,3
2024-03-03,S003,Mesa,family suburban,snacks,144.65,855.0,0,0,none,0,none,1,0,0,64.8,0.17818181818181814,6,Sunday,3,9,1,3
2024-03-03,S003,Mesa,family suburban,dairy,98.72,855.0,0,0,none,0,none,1,0,0,64.8,0.17818181818181814,6,Sunday,3,9,1,3
2024-03-03,S003,Mesa,family suburban,bakery,105.33,855.0,0,0,none,0,none,1,0,0,64.8,0.17818181818181814,6,Sunday,3,9,1,3
2024-03-03,S003,Mesa,family suburban,frozen,85.19,855.0,0,0,none,0,none,1,0,0,64.8,0.17818181818181814,6,Sunday,3,9,1,3
2024-03-04,S003,Mesa,family suburban,produce,150.99,777.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,0,Monday,3,10,1,4
2024-03-04,S003,Mesa,family suburban,beverages,136.17,777.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,0,Monday,3,10,1,4
2024-03-04,S003,Mesa,family suburban,snacks,126.92,777.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,0,Monday,3,10,1,4
2024-03-04,S003,Mesa,family suburban,dairy,110.89,777.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,0,Monday,3,10,1,4
2024-03-04,S003,Mesa,family suburban,bakery,87.42,777.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,0,Monday,3,10,1,4
2024-03-04,S003,Mesa,family suburban,frozen,90.23,777.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,0,Monday,3,10,1,4
2024-03-05,S003,Mesa,family suburban,produce,135.54,805.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,1,Tuesday,3,10,1,5
2024-03-05,S003,Mesa,family suburban,beverages,134.08,805.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,1,Tuesday,3,10,1,5
2024-03-05,S003,Mesa,family suburban,snacks,133.93,805.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,1,Tuesday,3,10,1,5
2024-03-05,S003,Mesa,family suburban,dairy,95.38,805.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,1,Tuesday,3,10,1,5
2024-03-05,S003,Mesa,family suburban,bakery,74.5,805.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,1,Tuesday,3,10,1,5
2024-03-05,S003,Mesa,family suburban,frozen,58.4,805.0,0,0,none,0,none,0,0,0,64.7,0.17636363636363642,1,Tuesday,3,10,1,5
2024-03-06,S003,Mesa,family suburban,produce,148.74,792.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,3,10,1,6
2024-03-06,S003,Mesa,family suburban,beverages,139.79,792.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,3,10,1,6
2024-03-06,S003,Mesa,family suburban,snacks,139.12,792.0,1,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,3,10,1,6
2024-03-06,S003,Mesa,family suburban,dairy,110.41,792.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,3,10,1,6
2024-03-06,S003,Mesa,family suburban,bakery,86.84,792.0,1,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,3,10,1,6
2024-03-06,S003,Mesa,family suburban,frozen,69.09,792.0,0,0,none,0,none,0,0,0,64.6,0.17454545454545445,2,Wednesday,3,10,1,6
2024-03-07,S003,Mesa,family suburban,produce,160.22,752.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,3,10,1,7
2024-03-07,S003,Mesa,family suburban,beverages,141.31,752.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,3,10,1,7
2024-03-07,S003,Mesa,family suburban,snacks,133.42,752.0,1,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,3,10,1,7
2024-03-07,S003,Mesa,family suburban,dairy,106.49,752.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,3,10,1,7
2024-03-07,S003,Mesa,family suburban,bakery,87.14,752.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,3,10,1,7
2024-03-07,S003,Mesa,family suburban,frozen,74.07,752.0,0,0,none,0,none,0,0,0,64.5,0.17272727272727273,3,Thursday,3,10,1,7
2024-03-08,S003,Mesa,family suburban,produce,170.47,882.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,3,10,1,8
2024-03-08,S003,Mesa,family suburban,beverages,168.91,882.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,3,10,1,8
2024-03-08,S003,Mesa,family suburban,snacks,150.35,882.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,3,10,1,8
2024-03-08,S003,Mesa,family suburban,dairy,97.95,882.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,3,10,1,8
2024-03-08,S003,Mesa,family suburban,bakery,93.79,882.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,3,10,1,8
2024-03-08,S003,Mesa,family suburban,frozen,70.23,882.0,0,0,none,0,none,0,0,0,64.4,0.170909090909091,4,Friday,3,10,1,8
2024-03-09,S003,Mesa,family suburban,produce,243.85,1073.0,0,0,none,1,spring_training,1,0,0,64.4,0.170909090909091,5,Saturday,3,10,1,9
2024-03-09,S003,Mesa,family suburban,beverages,258.92,1073.0,0,0,none,1,spring_training,1,0,0,64.4,0.170909090909091,5,Saturday,3,10,1,9
2024-03-09,S003,Mesa,family suburban,snacks,239.37,1073.0,0,0,none,1,spring_training,1,0,0,64.4,0.170909090909091,5,Saturday,3,10,1,9
2024-03-09,S003,Mesa,family suburban,dairy,160.56,1073.0,0,0,none,1,spring_training,1,0,0,64.4,0.170909090909091,5,Saturday,3,10,1,9
2024-03-09,S003,Mesa,family suburban,bakery,191.07,1073.0,1,0,none,1,spring_training,1,0,0,64.4,0.170909090909091,5,Saturday,3,10,1,9
2024-03-09,S003,Mesa,family suburban,frozen,136.74,1073.0,0,0,none,1,spring_training,1,0,0,64.4,0.170909090909091,5,Saturday,3,10,1,9
2024-03-10,S003,Mesa,family suburban,produce,192.52,880.0,0,0,none,0,none,1,0,0,64.3,0.16909090909090904,6,Sunday,3,10,1,10
2024-03-10,S003,Mesa,family suburban,beverages,142.66,880.0,0,0,none,0,none,1,0,0,64.3,0.16909090909090904,6,Sunday,3,10,1,10
2024-03-10,S003,Mesa,family suburban,snacks,178.01,880.0,1,0,none,0,none,1,0,0,64.3,0.16909090909090904,6,Sunday,3,10,1,10
2024-03-10,S003,Mesa,family suburban,dairy,116.05,880.0,0,0,none,0,none,1,0,0,64.3,0.16909090909090904,6,Sunday,3,10,1,10
2024-03-10,S003,Mesa,family suburban,bakery,122.9,880.0,1,0,none,0,none,1,0,0,64.3,0.16909090909090904,6,Sunday,3,10,1,10
2024-03-10,S003,Mesa,family suburban,frozen,95.79,880.0,0,0,none,0,none,1,0,0,64.3,0.16909090909090904,6,Sunday,3,10,1,10
2024-03-11,S003,Mesa,family suburban,produce,151.38,774.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,0,Monday,3,11,1,11
2024-03-11,S003,Mesa,family suburban,beverages,139.29,774.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,0,Monday,3,11,1,11
2024-03-11,S003,Mesa,family suburban,snacks,123.06,774.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,0,Monday,3,11,1,11
2024-03-11,S003,Mesa,family suburban,dairy,86.43,774.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,0,Monday,3,11,1,11
2024-03-11,S003,Mesa,family suburban,bakery,84.91,774.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,0,Monday,3,11,1,11
2024-03-11,S003,Mesa,family suburban,frozen,86.88,774.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,0,Monday,3,11,1,11
2024-03-12,S003,Mesa,family suburban,produce,125.2,728.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,1,Tuesday,3,11,1,12
2024-03-12,S003,Mesa,family suburban,beverages,163.02,728.0,1,0,none,0,none,0,0,0,64.2,0.16727272727272732,1,Tuesday,3,11,1,12
2024-03-12,S003,Mesa,family suburban,snacks,108.01,728.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,1,Tuesday,3,11,1,12
2024-03-12,S003,Mesa,family suburban,dairy,99.23,728.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,1,Tuesday,3,11,1,12
2024-03-12,S003,Mesa,family suburban,bakery,108.74,728.0,1,0,none,0,none,0,0,0,64.2,0.16727272727272732,1,Tuesday,3,11,1,12
2024-03-12,S003,Mesa,family suburban,frozen,62.34,728.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,1,Tuesday,3,11,1,12
2024-03-13,S003,Mesa,family suburban,produce,161.63,864.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,2,Wednesday,3,11,1,13
2024-03-13,S003,Mesa,family suburban,beverages,154.25,864.0,1,0,none,0,none,0,0,0,64.2,0.16727272727272732,2,Wednesday,3,11,1,13
2024-03-13,S003,Mesa,family suburban,snacks,134.44,864.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,2,Wednesday,3,11,1,13
2024-03-13,S003,Mesa,family suburban,dairy,105.79,864.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,2,Wednesday,3,11,1,13
2024-03-13,S003,Mesa,family suburban,bakery,80.82,864.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,2,Wednesday,3,11,1,13
2024-03-13,S003,Mesa,family suburban,frozen,80.78,864.0,0,0,none,0,none,0,0,0,64.2,0.16727272727272732,2,Wednesday,3,11,1,13
2024-03-14,S003,Mesa,family suburban,produce,147.38,840.0,0,0,none,0,none,0,1,0,64.1,0.16545454545454535,3,Thursday,3,11,1,14
2024-03-14,S003,Mesa,family suburban,beverages,153.85,840.0,0,0,none,0,none,0,1,0,64.1,0.16545454545454535,3,Thursday,3,11,1,14
2024-03-14,S003,Mesa,family suburban,snacks,151.91,840.0,1,0,none,0,none,0,1,0,64.1,0.16545454545454535,3,Thursday,3,11,1,14
2024-03-14,S003,Mesa,family suburban,dairy,118.78,840.0,0,0,none,0,none,0,1,0,64.1,0.16545454545454535,3,Thursday,3,11,1,14
2024-03-14,S003,Mesa,family suburban,bakery,100.76,840.0,0,0,none,0,none,0,1,0,64.1,0.16545454545454535,3,Thursday,3,11,1,14
2024-03-14,S003,Mesa,family suburban,frozen,77.36,840.0,0,0,none,0,none,0,1,0,64.1,0.16545454545454535,3,Thursday,3,11,1,14
2024-03-15,S003,Mesa,family suburban,produce,226.55,938.0,1,0,none,0,none,0,1,0,64.1,0.16545454545454535,4,Friday,3,11,1,15
2024-03-15,S003,Mesa,family suburban,beverages,181.64,938.0,0,0,none,0,none,0,1,0,64.1,0.16545454545454535,4,Friday,3,11,1,15
2024-03-15,S003,Mesa,family suburban,snacks,136.56,938.0,0,0,none,0,none,0,1,0,64.1,0.16545454545454535,4,Friday,3,11,1,15
